"audio","Answer.time_in_minutes","response","workerid","slide_type","slide_number","Answer.condition","image","speaker_cond"
"some.wav",11.8897666666667,"[2115, 'Yes']",11,"trial_2",67,"all_QUD","11","all"
"five.wav",11.8897666666667,"[2510, 'Yes']",11,"trial_2",68,"all_QUD","5","all"
"nine.wav",11.8897666666667,"[2399, 'No']",11,"trial_2",69,"all_QUD","5","all"
"none.wav",11.8897666666667,"[1920, 'Yes']",11,"trial_2",70,"all_QUD","0","all"
"all.wav",11.8897666666667,"[1761, 'No']",11,"trial_2",71,"all_QUD","0","all"
"five.wav",11.8897666666667,"[1990, 'No']",11,"trial_2",72,"all_QUD","13","all"
"all.wav",11.8897666666667,"[1806, 'No']",11,"trial_2",73,"all_QUD","11","all"
"eight.wav",11.8897666666667,"[2036, 'Yes']",11,"trial_2",74,"all_QUD","8","all"
"none.wav",11.8897666666667,"[1747, 'No']",11,"trial_2",75,"all_QUD","2","all"
"some.wav",11.8897666666667,"[1761, 'Yes']",11,"trial_2",76,"all_QUD","13","all"
"some.wav",11.8897666666667,"[1567, 'No']",11,"trial_2",77,"all_QUD","0","all"
"two.wav",11.8897666666667,"[2001, 'No']",11,"trial_2",78,"all_QUD","8","all"
"some.wav",11.8897666666667,"[1681, 'Yes']",11,"trial_2",79,"all_QUD","13","all"
"two.wav",11.8897666666667,"[1841, 'Yes']",11,"trial_2",80,"all_QUD","2","all"
"all.wav",11.8897666666667,"[9487, 'Yes']",11,"trial_2",81,"all_QUD","13","all"
"all.wav",11.8897666666667,"[3825, 'Yes']",11,"trial_2",82,"all_QUD","13","all"
"twelve.wav",11.8897666666667,"[1935, 'No']",11,"trial_2",83,"all_QUD","2","all"
"",11.8221,"[0, 'Sarah']",12,"bot_check",1,"all_QUD","Sarah","all"
"",11.8221,"[0, 'Four']",12,"audio_check",3,"all_QUD","","all"
"",11.8221,"[0, 'Empty']",12,"comprehension_check_1",4,"all_QUD","","all"
"none.wav",11.8221,"[4059, 'No']",12,"practice_trial",6,"all_QUD","13","all"
"all.wav",11.8221,"[2072, 'Yes']",12,"practice_trial",7,"all_QUD","13","all"
"all.wav",11.8221,"[1862, 'No']",12,"practice_trial",8,"all_QUD","0","all"
"none.wav",11.8221,"[2075, 'Yes']",12,"practice_trial",9,"all_QUD","0","all"
"some.wav",11.8221,"[17431, 'Yes']",12,"trial_1",11,"all_QUD","13","all"
"all.wav",11.8221,"[1992, 'No']",12,"trial_1",12,"all_QUD","2","all"
"none.wav",11.8221,"[2448, 'No']",12,"trial_1",13,"all_QUD","8","all"
"eight.wav",11.8221,"[3585, 'No']",12,"trial_1",14,"all_QUD","13","all"
"four.wav",11.8221,"[2376, 'No']",12,"trial_1",15,"all_QUD","5","all"
"five.wav",11.8221,"[2065, 'No']",12,"trial_1",16,"all_QUD","0","all"
"all.wav",11.8221,"[1726, 'Yes']",12,"trial_1",17,"all_QUD","13","all"
"all.wav",11.8221,"[1884, 'No']",12,"trial_1",18,"all_QUD","5","all"
"eight.wav",11.8221,"[6037, 'Yes']",12,"trial_1",19,"all_QUD","8","all"
"some.wav",11.8221,"[7551, 'Yes']",12,"trial_1",20,"all_QUD","13","all"
"some.wav",11.8221,"[2869, 'Yes']",12,"trial_1",21,"all_QUD","8","all"
"some.wav",11.8221,"[1892, 'No']",12,"trial_1",22,"all_QUD","0","all"
"none.wav",11.8221,"[1846, 'Yes']",12,"trial_1",23,"all_QUD","0","all"
"thirteen.wav",11.8221,"[2070, 'No']",12,"trial_1",24,"all_QUD","8","all"
"two.wav",11.8221,"[1712, 'Yes']",12,"trial_1",25,"all_QUD","2","all"
"eleven.wav",11.8221,"[2814, 'No']",12,"trial_1",26,"all_QUD","8","all"
"all.wav",11.8221,"[1583, 'Yes']",12,"trial_1",27,"all_QUD","13","all"
"two.wav",11.8221,"[1605, 'Yes']",12,"trial_1",28,"all_QUD","2","all"
"none.wav",11.8221,"[1629, 'Yes']",12,"trial_1",29,"all_QUD","0","all"
"ten.wav",11.8221,"[1647, 'No']",12,"trial_1",30,"all_QUD","5","all"
"seven.wav",11.8221,"[4189, 'No']",12,"trial_1",31,"all_QUD","11","all"
"two.wav",11.8221,"[1437, 'Yes']",12,"trial_1",32,"all_QUD","2","all"
"some.wav",11.8221,"[1599, 'Yes']",12,"trial_1",33,"all_QUD","5","all"
"all.wav",11.8221,"[1719, 'No']",12,"trial_1",34,"all_QUD","11","all"
"some.wav",11.8221,"[1672, 'No']",12,"trial_1",35,"all_QUD","0","all"
"all.wav",11.8221,"[1355, 'Yes']",12,"trial_1",36,"all_QUD","13","all"
"two.wav",11.8221,"[1605, 'Yes']",12,"trial_1",37,"all_QUD","2","all"
"none.wav",11.8221,"[1474, 'Yes']",12,"trial_1",38,"all_QUD","0","all"
"eight.wav",11.8221,"[1791, 'Yes']",12,"trial_1",39,"all_QUD","8","all"
"all.wav",11.8221,"[1649, 'No']",12,"trial_1",40,"all_QUD","0","all"
"some.wav",11.8221,"[1986, 'Yes']",12,"trial_1",41,"all_QUD","13","all"
"some.wav",11.8221,"[1608, 'Yes']",12,"trial_1",42,"all_QUD","13","all"
"five.wav",11.8221,"[1769, 'Yes']",12,"trial_1",43,"all_QUD","5","all"
"eleven.wav",11.8221,"[4430, 'Yes']",12,"trial_1",44,"all_QUD","11","all"
"all.wav",11.8221,"[1611, 'Yes']",12,"trial_1",45,"all_QUD","13","all"
"eleven.wav",11.8221,"[1771, 'No']",12,"trial_1",46,"all_QUD","0","all"
"",11.8221,"[0, 'Empty']",12,"comprehension_check_2",47,"all_QUD","","all"
"five.wav",11.8221,"[1284, 'Yes']",12,"trial_2",48,"all_QUD","5","all"
"some.wav",11.8221,"[1597, 'Yes']",12,"trial_2",49,"all_QUD","13","all"
"ten.wav",11.8221,"[3976, 'No']",12,"trial_2",50,"all_QUD","13","all"
"eight.wav",11.8221,"[2841, 'Yes']",12,"trial_2",51,"all_QUD","8","all"
"eight.wav",11.8221,"[3157, 'Yes']",12,"trial_2",52,"all_QUD","8","all"
"two.wav",11.8221,"[1327, 'Yes']",12,"trial_2",53,"all_QUD","2","all"
"all.wav",11.8221,"[1264, 'Yes']",12,"trial_2",54,"all_QUD","13","all"
"some.wav",11.8221,"[1518, 'Yes']",12,"trial_2",55,"all_QUD","13","all"
"three.wav",11.8221,"[1556, 'No']",12,"trial_2",56,"all_QUD","0","all"
"all.wav",11.8221,"[1547, 'No']",12,"trial_2",57,"all_QUD","8","all"
"some.wav",11.8221,"[1620, 'Yes']",12,"trial_2",58,"all_QUD","2","all"
"two.wav",11.8221,"[1645, 'No']",12,"trial_2",59,"all_QUD","5","all"
"all.wav",11.8221,"[1542, 'No']",12,"trial_2",60,"all_QUD","5","all"
"none.wav",11.8221,"[1669, 'No']",12,"trial_2",61,"all_QUD","13","all"
"all.wav",11.8221,"[1319, 'Yes']",12,"trial_2",62,"all_QUD","13","all"
"none.wav",11.8221,"[1524, 'Yes']",12,"trial_2",63,"all_QUD","0","all"
"one.wav",11.8221,"[1535, 'No']",12,"trial_2",64,"all_QUD","11","all"
"some.wav",11.8221,"[1770, 'No']",12,"trial_2",65,"all_QUD","0","all"
"some.wav",11.8221,"[1580, 'No']",12,"trial_2",66,"all_QUD","0","all"
"all.wav",11.8221,"[1118, 'Yes']",12,"trial_2",67,"all_QUD","13","all"
"nine.wav",11.8221,"[2962, 'No']",12,"trial_2",68,"all_QUD","5","all"
"some.wav",11.8221,"[1639, 'Yes']",12,"trial_2",69,"all_QUD","13","all"
"eleven.wav",11.8221,"[4267, 'Yes']",12,"trial_2",70,"all_QUD","11","all"
"two.wav",11.8221,"[4552, 'Yes']",12,"trial_2",71,"all_QUD","2","all"
"all.wav",11.8221,"[1646, 'No']",12,"trial_2",72,"all_QUD","0","all"
"none.wav",11.8221,"[1455, 'No']",12,"trial_2",73,"all_QUD","2","all"
"all.wav",11.8221,"[1644, 'Yes']",12,"trial_2",74,"all_QUD","13","all"
"twelve.wav",11.8221,"[1795, 'No']",12,"trial_2",75,"all_QUD","2","all"
"all.wav",11.8221,"[2240, 'No']",12,"trial_2",76,"all_QUD","11","all"
"five.wav",11.8221,"[1722, 'No']",12,"trial_2",77,"all_QUD","13","all"
"none.wav",11.8221,"[1578, 'Yes']",12,"trial_2",78,"all_QUD","0","all"
"five.wav",11.8221,"[1531, 'Yes']",12,"trial_2",79,"all_QUD","5","all"
"some.wav",11.8221,"[1524, 'Yes']",12,"trial_2",80,"all_QUD","11","all"
"two.wav",11.8221,"[1913, 'No']",12,"trial_2",81,"all_QUD","8","all"
"eight.wav",11.8221,"[2948, 'Yes']",12,"trial_2",82,"all_QUD","8","all"
"some.wav",11.8221,"[1673, 'Yes']",12,"trial_2",83,"all_QUD","13","all"
"",8.57956666666667,"[0, 'Barbara']",13,"bot_check",1,"all_QUD","Barbara","all"
"",8.57956666666667,"[0, 'Four']",13,"audio_check",3,"all_QUD","","all"
"",8.57956666666667,"[0, 'Empty']",13,"comprehension_check_1",4,"all_QUD","","all"
"none.wav",8.57956666666667,"[3891, 'No']",13,"practice_trial",6,"all_QUD","13","all"
"all.wav",8.57956666666667,"[2585, 'Yes']",13,"practice_trial",7,"all_QUD","13","all"
"all.wav",8.57956666666667,"[1769, 'No']",13,"practice_trial",8,"all_QUD","0","all"
"none.wav",8.57956666666667,"[1797, 'No']",13,"practice_trial",9,"all_QUD","0","all"
"five.wav",8.57956666666667,"[2099, 'No']",13,"trial_1",11,"all_QUD","0","all"
"thirteen.wav",8.57956666666667,"[2610, 'No']",13,"trial_1",12,"all_QUD","8","all"
"all.wav",8.57956666666667,"[1167, 'No']",13,"trial_1",13,"all_QUD","5","all"
"none.wav",8.57956666666667,"[1410, 'No']",13,"trial_1",14,"all_QUD","8","all"
"two.wav",8.57956666666667,"[1287, 'Yes']",13,"trial_1",15,"all_QUD","2","all"
"two.wav",8.57956666666667,"[1010, 'Yes']",13,"trial_1",16,"all_QUD","2","all"
"some.wav",8.57956666666667,"[1473, 'Yes']",13,"trial_1",17,"all_QUD","13","all"
"eight.wav",8.57956666666667,"[2717, 'Yes']",13,"trial_1",18,"all_QUD","8","all"
"all.wav",8.57956666666667,"[1241, 'No']",13,"trial_1",19,"all_QUD","2","all"
"eleven.wav",8.57956666666667,"[2418, 'No']",13,"trial_1",20,"all_QUD","8","all"
"four.wav",8.57956666666667,"[1532, 'No']",13,"trial_1",21,"all_QUD","5","all"
"some.wav",8.57956666666667,"[1367, 'Yes']",13,"trial_1",22,"all_QUD","8","all"
"all.wav",8.57956666666667,"[849, 'Yes']",13,"trial_1",23,"all_QUD","13","all"
"some.wav",8.57956666666667,"[1121, 'Yes']",13,"trial_1",24,"all_QUD","13","all"
"eight.wav",8.57956666666667,"[1839, 'No']",13,"trial_1",25,"all_QUD","13","all"
"none.wav",8.57956666666667,"[1339, 'Yes']",13,"trial_1",26,"all_QUD","0","all"
"some.wav",8.57956666666667,"[1130, 'No']",13,"trial_1",27,"all_QUD","0","all"
"all.wav",8.57956666666667,"[747, 'Yes']",13,"trial_1",28,"all_QUD","13","all"
"eight.wav",8.57956666666667,"[2108, 'Yes']",13,"trial_1",29,"all_QUD","8","all"
"all.wav",8.57956666666667,"[897, 'Yes']",13,"trial_1",30,"all_QUD","13","all"
"two.wav",8.57956666666667,"[890, 'Yes']",13,"trial_1",31,"all_QUD","2","all"
"all.wav",8.57956666666667,"[1098, 'No']",13,"trial_1",32,"all_QUD","11","all"
"five.wav",8.57956666666667,"[1605, 'Yes']",13,"trial_1",33,"all_QUD","5","all"
"two.wav",8.57956666666667,"[947, 'Yes']",13,"trial_1",34,"all_QUD","2","all"
"ten.wav",8.57956666666667,"[1167, 'No']",13,"trial_1",35,"all_QUD","5","all"
"seven.wav",8.57956666666667,"[1578, 'No']",13,"trial_1",36,"all_QUD","11","all"
"some.wav",8.57956666666667,"[1508, 'Yes']",13,"trial_1",37,"all_QUD","13","all"
"eleven.wav",8.57956666666667,"[3773, 'Yes']",13,"trial_1",38,"all_QUD","11","all"
"some.wav",8.57956666666667,"[2003, 'Yes']",13,"trial_1",39,"all_QUD","13","all"
"all.wav",8.57956666666667,"[1152, 'No']",13,"trial_1",40,"all_QUD","0","all"
"eleven.wav",8.57956666666667,"[1282, 'No']",13,"trial_1",41,"all_QUD","0","all"
"some.wav",8.57956666666667,"[1053, 'No']",13,"trial_1",42,"all_QUD","5","all"
"some.wav",8.57956666666667,"[1435, 'No']",13,"trial_1",43,"all_QUD","0","all"
"none.wav",8.57956666666667,"[1523, 'Yes']",13,"trial_1",44,"all_QUD","0","all"
"none.wav",8.57956666666667,"[1438, 'Yes']",13,"trial_1",45,"all_QUD","0","all"
"all.wav",8.57956666666667,"[1089, 'Yes']",13,"trial_1",46,"all_QUD","13","all"
"",8.57956666666667,"[0, 'Empty']",13,"comprehension_check_2",47,"all_QUD","","all"
"all.wav",8.57956666666667,"[973, 'No']",13,"trial_2",48,"all_QUD","5","all"
"all.wav",8.57956666666667,"[826, 'Yes']",13,"trial_2",49,"all_QUD","13","all"
"all.wav",8.57956666666667,"[792, 'Yes']",13,"trial_2",50,"all_QUD","13","all"
"eight.wav",8.57956666666667,"[2382, 'Yes']",13,"trial_2",51,"all_QUD","8","all"
"five.wav",8.57956666666667,"[847, 'Yes']",13,"trial_2",52,"all_QUD","5","all"
"one.wav",8.57956666666667,"[1018, 'No']",13,"trial_2",53,"all_QUD","11","all"
"some.wav",8.57956666666667,"[1904, 'No']",13,"trial_2",54,"all_QUD","0","all"
"two.wav",8.57956666666667,"[913, 'Yes']",13,"trial_2",55,"all_QUD","2","all"
"none.wav",8.57956666666667,"[1280, 'No']",13,"trial_2",56,"all_QUD","13","all"
"two.wav",8.57956666666667,"[1951, 'No']",13,"trial_2",57,"all_QUD","5","all"
"eight.wav",8.57956666666667,"[1516, 'Yes']",13,"trial_2",58,"all_QUD","8","all"
"some.wav",8.57956666666667,"[1341, 'Yes']",13,"trial_2",59,"all_QUD","13","all"
"three.wav",8.57956666666667,"[981, 'No']",13,"trial_2",60,"all_QUD","0","all"
"some.wav",8.57956666666667,"[1235, 'Yes']",13,"trial_2",61,"all_QUD","2","all"
"ten.wav",8.57956666666667,"[2706, 'No']",13,"trial_2",62,"all_QUD","13","all"
"all.wav",8.57956666666667,"[1380, 'No']",13,"trial_2",63,"all_QUD","8","all"
"some.wav",8.57956666666667,"[1424, 'Yes']",13,"trial_2",64,"all_QUD","13","all"
"none.wav",8.57956666666667,"[1058, 'Yes']",13,"trial_2",65,"all_QUD","0","all"
"twelve.wav",8.57956666666667,"[1049, 'No']",13,"trial_2",66,"all_QUD","2","all"
"five.wav",8.57956666666667,"[1114, 'No']",13,"trial_2",67,"all_QUD","13","all"
"all.wav",8.57956666666667,"[1096, 'No']",13,"trial_2",68,"all_QUD","0","all"
"five.wav",8.57956666666667,"[1262, 'Yes']",13,"trial_2",69,"all_QUD","5","all"
"eleven.wav",8.57956666666667,"[3695, 'Yes']",13,"trial_2",70,"all_QUD","11","all"
"none.wav",8.57956666666667,"[1548, 'No']",13,"trial_2",71,"all_QUD","2","all"
"nine.wav",8.57956666666667,"[1239, 'No']",13,"trial_2",72,"all_QUD","5","all"
"two.wav",8.57956666666667,"[61505, 'Yes']",13,"trial_2",73,"all_QUD","2","all"
"all.wav",8.57956666666667,"[850, 'Yes']",13,"trial_2",74,"all_QUD","13","all"
"some.wav",8.57956666666667,"[908, 'No']",13,"trial_2",75,"all_QUD","0","all"
"some.wav",8.57956666666667,"[1243, 'Yes']",13,"trial_2",76,"all_QUD","11","all"
"eight.wav",8.57956666666667,"[1432, 'Yes']",13,"trial_2",77,"all_QUD","8","all"
"some.wav",8.57956666666667,"[1081, 'Yes']",13,"trial_2",78,"all_QUD","13","all"
"two.wav",8.57956666666667,"[1220, 'No']",13,"trial_2",79,"all_QUD","8","all"
"all.wav",8.57956666666667,"[859, 'Yes']",13,"trial_2",80,"all_QUD","13","all"
"some.wav",8.57956666666667,"[1123, 'No']",13,"trial_2",81,"all_QUD","13","all"
"all.wav",8.57956666666667,"[1085, 'No']",13,"trial_2",82,"all_QUD","11","all"
"none.wav",8.57956666666667,"[3370, 'Yes']",13,"trial_2",83,"all_QUD","0","all"
"",8.15636666666667,"[0, 'Mary']",14,"bot_check",1,"all_QUD","Mary","all"
"",8.15636666666667,"[0, 'Four']",14,"audio_check",3,"all_QUD","","all"
"",8.15636666666667,"[0, 'Empty']",14,"comprehension_check_1",4,"all_QUD","","all"
"none.wav",8.15636666666667,"[1557338110468, 'Yes']",14,"practice_trial",6,"all_QUD","13","all"
"all.wav",8.15636666666667,"[1557338115587, 'Yes']",14,"practice_trial",7,"all_QUD","13","all"
"all.wav",8.15636666666667,"[1539, 'No']",14,"practice_trial",8,"all_QUD","0","all"
"none.wav",8.15636666666667,"[665, 'No']",14,"practice_trial",9,"all_QUD","0","all"
"some.wav",8.15636666666667,"[2073, 'No']",14,"trial_1",11,"all_QUD","13","all"
"thirteen.wav",8.15636666666667,"[3651, 'Yes']",14,"trial_1",12,"all_QUD","8","all"
"eight.wav",8.15636666666667,"[2492, 'No']",14,"trial_1",13,"all_QUD","13","all"
"four.wav",8.15636666666667,"[2657, 'Yes']",14,"trial_1",14,"all_QUD","5","all"
"two.wav",8.15636666666667,"[1587, 'Yes']",14,"trial_1",15,"all_QUD","2","all"
"some.wav",8.15636666666667,"[2011, 'No']",14,"trial_1",16,"all_QUD","8","all"
"five.wav",8.15636666666667,"[1348, 'No']",14,"trial_1",17,"all_QUD","0","all"
"all.wav",8.15636666666667,"[1241, 'No']",14,"trial_1",18,"all_QUD","5","all"
"all.wav",8.15636666666667,"[943, 'Yes']",14,"trial_1",19,"all_QUD","13","all"
"some.wav",8.15636666666667,"[1166, 'No']",14,"trial_1",20,"all_QUD","0","all"
"eight.wav",8.15636666666667,"[2473, 'Yes']",14,"trial_1",21,"all_QUD","8","all"
"all.wav",8.15636666666667,"[957, 'Yes']",14,"trial_1",22,"all_QUD","13","all"
"some.wav",8.15636666666667,"[1016, 'No']",14,"trial_1",23,"all_QUD","13","all"
"two.wav",8.15636666666667,"[1145, 'Yes']",14,"trial_1",24,"all_QUD","2","all"
"all.wav",8.15636666666667,"[1281, 'No']",14,"trial_1",25,"all_QUD","2","all"
"none.wav",8.15636666666667,"[2234, 'Yes']",14,"trial_1",26,"all_QUD","0","all"
"none.wav",8.15636666666667,"[1410, 'No']",14,"trial_1",27,"all_QUD","8","all"
"eleven.wav",8.15636666666667,"[2285, 'No']",14,"trial_1",28,"all_QUD","8","all"
"all.wav",8.15636666666667,"[1362, 'No']",14,"trial_1",29,"all_QUD","11","all"
"some.wav",8.15636666666667,"[1393, 'Yes']",14,"trial_1",30,"all_QUD","5","all"
"all.wav",8.15636666666667,"[1394, 'No']",14,"trial_1",31,"all_QUD","0","all"
"eight.wav",8.15636666666667,"[1987, 'Yes']",14,"trial_1",32,"all_QUD","8","all"
"five.wav",8.15636666666667,"[1498, 'Yes']",14,"trial_1",33,"all_QUD","5","all"
"none.wav",8.15636666666667,"[1368, 'Yes']",14,"trial_1",34,"all_QUD","0","all"
"none.wav",8.15636666666667,"[1043, 'Yes']",14,"trial_1",35,"all_QUD","0","all"
"all.wav",8.15636666666667,"[1197, 'Yes']",14,"trial_1",36,"all_QUD","13","all"
"eleven.wav",8.15636666666667,"[3842, 'Yes']",14,"trial_1",37,"all_QUD","11","all"
"seven.wav",8.15636666666667,"[1657, 'No']",14,"trial_1",38,"all_QUD","11","all"
"some.wav",8.15636666666667,"[1367, 'No']",14,"trial_1",39,"all_QUD","13","all"
"some.wav",8.15636666666667,"[1333, 'No']",14,"trial_1",40,"all_QUD","13","all"
"two.wav",8.15636666666667,"[1297, 'Yes']",14,"trial_1",41,"all_QUD","2","all"
"ten.wav",8.15636666666667,"[1402, 'No']",14,"trial_1",42,"all_QUD","5","all"
"all.wav",8.15636666666667,"[1213, 'Yes']",14,"trial_1",43,"all_QUD","13","all"
"some.wav",8.15636666666667,"[1589, 'No']",14,"trial_1",44,"all_QUD","0","all"
"two.wav",8.15636666666667,"[1148, 'Yes']",14,"trial_1",45,"all_QUD","2","all"
"eleven.wav",8.15636666666667,"[1020, 'No']",14,"trial_1",46,"all_QUD","0","all"
"",8.15636666666667,"[0, 'Empty']",14,"comprehension_check_2",47,"all_QUD","","all"
"some.wav",8.15636666666667,"[1105, 'No']",14,"trial_2",48,"all_QUD","0","all"
"all.wav",8.15636666666667,"[1354, 'No']",14,"trial_2",49,"all_QUD","8","all"
"one.wav",8.15636666666667,"[1252, 'No']",14,"trial_2",50,"all_QUD","11","all"
"ten.wav",8.15636666666667,"[1691, 'No']",14,"trial_2",51,"all_QUD","13","all"
"eight.wav",8.15636666666667,"[2813, 'Yes']",14,"trial_2",52,"all_QUD","8","all"
"eight.wav",8.15636666666667,"[4759, 'Yes']",14,"trial_2",53,"all_QUD","8","all"
"some.wav",8.15636666666667,"[2124, 'Yes']",14,"trial_2",54,"all_QUD","2","all"
"some.wav",8.15636666666667,"[1308, 'No']",14,"trial_2",55,"all_QUD","13","all"
"none.wav",8.15636666666667,"[969, 'Yes']",14,"trial_2",56,"all_QUD","0","all"
"five.wav",8.15636666666667,"[1199, 'Yes']",14,"trial_2",57,"all_QUD","5","all"
"three.wav",8.15636666666667,"[1780, 'No']",14,"trial_2",58,"all_QUD","0","all"
"all.wav",8.15636666666667,"[1251, 'No']",14,"trial_2",59,"all_QUD","5","all"
"none.wav",8.15636666666667,"[1148, 'No']",14,"trial_2",60,"all_QUD","13","all"
"two.wav",8.15636666666667,"[1313, 'No']",14,"trial_2",61,"all_QUD","5","all"
"two.wav",8.15636666666667,"[1225, 'Yes']",14,"trial_2",62,"all_QUD","2","all"
"all.wav",8.15636666666667,"[922, 'Yes']",14,"trial_2",63,"all_QUD","13","all"
"some.wav",8.15636666666667,"[915, 'No']",14,"trial_2",64,"all_QUD","13","all"
"all.wav",8.15636666666667,"[941, 'Yes']",14,"trial_2",65,"all_QUD","13","all"
"some.wav",8.15636666666667,"[5330, 'No']",14,"trial_2",66,"all_QUD","11","all"
"five.wav",8.15636666666667,"[2399, 'No']",14,"trial_2",67,"all_QUD","13","all"
"twelve.wav",8.15636666666667,"[1167, 'No']",14,"trial_2",68,"all_QUD","2","all"
"nine.wav",8.15636666666667,"[1440, 'No']",14,"trial_2",69,"all_QUD","5","all"
"none.wav",8.15636666666667,"[1443, 'No']",14,"trial_2",70,"all_QUD","2","all"
"two.wav",8.15636666666667,"[1249, 'No']",14,"trial_2",71,"all_QUD","8","all"
"some.wav",8.15636666666667,"[1028, 'No']",14,"trial_2",72,"all_QUD","13","all"
"all.wav",8.15636666666667,"[1329, 'No']",14,"trial_2",73,"all_QUD","0","all"
"all.wav",8.15636666666667,"[1539, 'Yes']",14,"trial_2",74,"all_QUD","13","all"
"five.wav",8.15636666666667,"[1148, 'Yes']",14,"trial_2",75,"all_QUD","5","all"
"eleven.wav",8.15636666666667,"[1793, 'Yes']",14,"trial_2",76,"all_QUD","11","all"
"some.wav",8.15636666666667,"[1043, 'No']",14,"trial_2",77,"all_QUD","13","all"
"all.wav",8.15636666666667,"[1034, 'Yes']",14,"trial_2",78,"all_QUD","13","all"
"eight.wav",8.15636666666667,"[1835, 'Yes']",14,"trial_2",79,"all_QUD","8","all"
"two.wav",8.15636666666667,"[1126, 'Yes']",14,"trial_2",80,"all_QUD","2","all"
"none.wav",8.15636666666667,"[1506, 'Yes']",14,"trial_2",81,"all_QUD","0","all"
"all.wav",8.15636666666667,"[1436, 'No']",14,"trial_2",82,"all_QUD","11","all"
"some.wav",8.15636666666667,"[1098, 'No']",14,"trial_2",83,"all_QUD","0","all"
"",15.6216833333333,"[0, 'Jessica']",15,"bot_check",1,"all_QUD","Jessica","all"
"",15.6216833333333,"[0, 'Four']",15,"audio_check",3,"all_QUD","","all"
"",15.6216833333333,"[0, 'Empty']",15,"comprehension_check_1",4,"all_QUD","","all"
"none.wav",15.6216833333333,"[2458, 'Yes']",15,"practice_trial",6,"all_QUD","13","all"
"all.wav",15.6216833333333,"[2998, 'Yes']",15,"practice_trial",7,"all_QUD","13","all"
"all.wav",15.6216833333333,"[2370, 'Yes']",15,"practice_trial",8,"all_QUD","0","all"
"none.wav",15.6216833333333,"[5448, 'Yes']",15,"practice_trial",9,"all_QUD","0","all"
"eight.wav",15.6216833333333,"[5705, 'Yes']",15,"trial_1",11,"all_QUD","8","all"
"thirteen.wav",15.6216833333333,"[5716, 'No']",15,"trial_1",12,"all_QUD","8","all"
"some.wav",15.6216833333333,"[2276, 'No']",15,"trial_1",13,"all_QUD","0","all"
"some.wav",15.6216833333333,"[3704, 'Yes']",15,"trial_1",14,"all_QUD","13","all"
"five.wav",15.6216833333333,"[2811, 'No']",15,"trial_1",15,"all_QUD","0","all"
"all.wav",15.6216833333333,"[1731, 'Yes']",15,"trial_1",16,"all_QUD","13","all"
"none.wav",15.6216833333333,"[1643, 'No']",15,"trial_1",17,"all_QUD","8","all"
"two.wav",15.6216833333333,"[3571, 'Yes']",15,"trial_1",18,"all_QUD","2","all"
"all.wav",15.6216833333333,"[1346, 'Yes']",15,"trial_1",19,"all_QUD","13","all"
"four.wav",15.6216833333333,"[2142, 'No']",15,"trial_1",20,"all_QUD","5","all"
"some.wav",15.6216833333333,"[3376, 'No']",15,"trial_1",21,"all_QUD","13","all"
"some.wav",15.6216833333333,"[1561, 'Yes']",15,"trial_1",22,"all_QUD","8","all"
"all.wav",15.6216833333333,"[1817, 'No']",15,"trial_1",23,"all_QUD","5","all"
"eight.wav",15.6216833333333,"[1911, 'No']",15,"trial_1",24,"all_QUD","13","all"
"none.wav",15.6216833333333,"[1700, 'Yes']",15,"trial_1",25,"all_QUD","0","all"
"two.wav",15.6216833333333,"[1782, 'Yes']",15,"trial_1",26,"all_QUD","2","all"
"all.wav",15.6216833333333,"[1629, 'No']",15,"trial_1",27,"all_QUD","2","all"
"eleven.wav",15.6216833333333,"[3233, 'No']",15,"trial_1",28,"all_QUD","8","all"
"none.wav",15.6216833333333,"[1617, 'Yes']",15,"trial_1",29,"all_QUD","0","all"
"five.wav",15.6216833333333,"[1731, 'Yes']",15,"trial_1",30,"all_QUD","5","all"
"two.wav",15.6216833333333,"[1937, 'Yes']",15,"trial_1",31,"all_QUD","2","all"
"all.wav",15.6216833333333,"[5633, 'No']",15,"trial_1",32,"all_QUD","0","all"
"some.wav",15.6216833333333,"[1975, 'No']",15,"trial_1",33,"all_QUD","13","all"
"some.wav",15.6216833333333,"[1888, 'No']",15,"trial_1",34,"all_QUD","0","all"
"eleven.wav",15.6216833333333,"[3741, 'Yes']",15,"trial_1",35,"all_QUD","11","all"
"ten.wav",15.6216833333333,"[1709, 'No']",15,"trial_1",36,"all_QUD","5","all"
"some.wav",15.6216833333333,"[1838, 'No']",15,"trial_1",37,"all_QUD","13","all"
"all.wav",15.6216833333333,"[1248, 'Yes']",15,"trial_1",38,"all_QUD","13","all"
"all.wav",15.6216833333333,"[1402, 'No']",15,"trial_1",39,"all_QUD","11","all"
"seven.wav",15.6216833333333,"[1964, 'No']",15,"trial_1",40,"all_QUD","11","all"
"none.wav",15.6216833333333,"[1499, 'Yes']",15,"trial_1",41,"all_QUD","0","all"
"some.wav",15.6216833333333,"[1649, 'Yes']",15,"trial_1",42,"all_QUD","5","all"
"eleven.wav",15.6216833333333,"[1773, 'No']",15,"trial_1",43,"all_QUD","0","all"
"two.wav",15.6216833333333,"[1810, 'Yes']",15,"trial_1",44,"all_QUD","2","all"
"all.wav",15.6216833333333,"[1626, 'Yes']",15,"trial_1",45,"all_QUD","13","all"
"eight.wav",15.6216833333333,"[2337, 'Yes']",15,"trial_1",46,"all_QUD","8","all"
