"","X","audio","Answer.condition","Answer.time_in_minutes","workerid","rawRT","key","slide_type","image","slide_number","speaker_cond","logRT","rt"
"440",5486,"summa.wav","all_QUD",8.38878333333333,68,1997,"No","trial_1","13",20,"allQUD",7.59940133341582,1997
"441",5492,"summa.wav","all_QUD",8.38878333333333,68,2103,"Yes","trial_1","13",26,"allQUD",7.6511201757027,2103
"442",5503,"summa.wav","all_QUD",8.38878333333333,68,2048,"Yes","trial_1","13",37,"allQUD",7.6246189861594,2048
"443",5511,"summa.wav","all_QUD",8.38878333333333,68,2192,"Yes","trial_1","13",45,"allQUD",7.69256964806791,2192
"444",5526,"summa.wav","all_QUD",8.38878333333333,68,1776,"Yes","trial_2","13",60,"allQUD",7.48211892355212,1776
"445",5529,"summa.wav","all_QUD",8.38878333333333,68,950,"No","trial_2","13",63,"allQUD",6.85646198459459,950
"446",5545,"summa.wav","all_QUD",8.38878333333333,68,1376,"Yes","trial_2","13",79,"allQUD",7.22693601849329,1376
"447",5725,"summa.wav","all_QUD",11.5207333333333,71,2847,"Yes","trial_1","13",19,"allQUD",7.95402108727804,2847
"448",5736,"summa.wav","all_QUD",11.5207333333333,71,2389,"Yes","trial_1","13",30,"allQUD",7.77863014732581,2389
"449",5749,"summa.wav","all_QUD",11.5207333333333,71,1507,"Yes","trial_1","13",43,"allQUD",7.3178761986265,1507
"450",5756,"summa.wav","all_QUD",11.5207333333333,71,2159,"Yes","trial_2","13",50,"allQUD",7.67740043051481,2159
"451",5761,"summa.wav","all_QUD",11.5207333333333,71,1559,"Yes","trial_2","13",55,"allQUD",7.35179986905778,1559
"452",5775,"summa.wav","all_QUD",11.5207333333333,71,1949,"Yes","trial_2","13",69,"allQUD",7.57507169950756,1949
"453",5781,"summa.wav","all_QUD",11.5207333333333,71,1643,"No","trial_2","13",75,"allQUD",7.40427911803727,1643
"454",5962,"summa.wav","all_QUD",9.69731666666667,74,2717,"No","trial_1","13",16,"allQUD",7.90728360942635,2717
"455",5964,"summa.wav","all_QUD",9.69731666666667,74,1871,"No","trial_1","13",18,"allQUD",7.53422832627409,1871
"456",5978,"summa.wav","all_QUD",9.69731666666667,74,1379,"No","trial_1","13",32,"allQUD",7.2291138777933,1379
"457",5987,"summa.wav","all_QUD",9.69731666666667,74,1555,"No","trial_1","13",41,"allQUD",7.34923082461333,1555
"458",5996,"summa.wav","all_QUD",9.69731666666667,74,2189,"No","trial_2","13",50,"allQUD",7.69120009752286,2189
"459",6003,"summa.wav","all_QUD",9.69731666666667,74,1640,"No","trial_2","13",57,"allQUD",7.40245152081824,1640
"460",6016,"summa.wav","all_QUD",9.69731666666667,74,1379,"No","trial_2","13",70,"allQUD",7.2291138777933,1379
"461",6025,"summa.wav","all_QUD",9.69731666666667,74,1413,"No","trial_2","13",79,"allQUD",7.25347038268453,1413
"462",6042,"summa.wav","all_QUD",9.84116666666667,75,1676,"No","trial_1","13",16,"allQUD",7.42416528104203,1676
"463",6045,"summa.wav","all_QUD",9.84116666666667,75,1675,"No","trial_1","13",19,"allQUD",7.42356844425917,1675
"464",6064,"summa.wav","all_QUD",9.84116666666667,75,1921,"No","trial_1","13",38,"allQUD",7.56060116276856,1921
"465",6069,"summa.wav","all_QUD",9.84116666666667,75,1427,"No","trial_1","13",43,"allQUD",7.26332961747684,1427
"466",6078,"summa.wav","all_QUD",9.84116666666667,75,1046,"No","trial_2","13",52,"allQUD",6.95272864462487,1046
"467",6082,"summa.wav","all_QUD",9.84116666666667,75,1088,"No","trial_2","13",56,"allQUD",6.99209642741589,1088
"468",6093,"summa.wav","all_QUD",9.84116666666667,75,1298,"No","trial_2","13",67,"allQUD",7.16857989726403,1298
"469",6105,"summa.wav","all_QUD",9.84116666666667,75,1185,"No","trial_2","13",79,"allQUD",7.07749805356923,1185
"470",6124,"summa.wav","all_QUD",12.2577,76,1876,"No","trial_1","13",18,"allQUD",7.53689712956617,1876
"471",6128,"summa.wav","all_QUD",12.2577,76,1223,"No","trial_1","13",22,"allQUD",7.10906213568717,1223
"472",6142,"summa.wav","all_QUD",12.2577,76,3123,"No","trial_1","13",36,"allQUD",8.04654935728308,3123
"473",6146,"summa.wav","all_QUD",12.2577,76,960,"No","trial_1","13",40,"allQUD",6.86693328446188,960
"474",6163,"summa.wav","all_QUD",12.2577,76,995,"No","trial_2","13",57,"allQUD",6.90274273715859,995
"475",6165,"summa.wav","all_QUD",12.2577,76,943,"No","trial_2","13",59,"allQUD",6.84906628263346,943
"476",6178,"summa.wav","all_QUD",12.2577,76,958,"No","trial_2","13",72,"allQUD",6.86484777797086,958
"477",6179,"summa.wav","all_QUD",12.2577,76,1286,"No","trial_2","13",73,"allQUD",7.15929190479756,1286
"478",6283,"summa.wav","all_QUD",18.3540833333333,78,1965,"No","trial_1","13",17,"allQUD",7.58324752430336,1965
"479",6287,"summa.wav","all_QUD",18.3540833333333,78,1966,"No","trial_1","13",21,"allQUD",7.58375630070711,1966
"480",6297,"summa.wav","all_QUD",18.3540833333333,78,1859,"No","trial_1","13",31,"allQUD",7.52779398772144,1859
"481",6304,"summa.wav","all_QUD",18.3540833333333,78,1786,"No","trial_1","13",38,"allQUD",7.48773376143644,1786
"482",6318,"summa.wav","all_QUD",18.3540833333333,78,1867,"No","trial_2","13",52,"allQUD",7.53208814354172,1867
"483",6319,"summa.wav","all_QUD",18.3540833333333,78,1629,"No","trial_2","13",53,"allQUD",7.39572160860205,1629
"484",6338,"summa.wav","all_QUD",18.3540833333333,78,1644,"No","trial_2","13",72,"allQUD",7.40488757561612,1644
"485",6339,"summa.wav","all_QUD",18.3540833333333,78,1625,"No","trial_2","13",73,"allQUD",7.39326309476384,1625
"486",6357,"summa.wav","all_QUD",10.5794833333333,79,2475,"Yes","trial_1","13",11,"allQUD",7.81399567500279,2475
"487",6369,"summa.wav","all_QUD",10.5794833333333,79,1860,"No","trial_1","13",23,"allQUD",7.52833176670725,1860
"488",6379,"summa.wav","all_QUD",10.5794833333333,79,1213,"No","trial_1","13",33,"allQUD",7.10085190894405,1213
"489",6384,"summa.wav","all_QUD",10.5794833333333,79,1451,"No","trial_1","13",38,"allQUD",7.28000825288419,1451
"490",6397,"summa.wav","all_QUD",10.5794833333333,79,1513,"No","trial_2","13",51,"allQUD",7.32184971378836,1513
"491",6401,"summa.wav","all_QUD",10.5794833333333,79,1562,"No","trial_2","13",55,"allQUD",7.35372233039963,1562
"492",6418,"summa.wav","all_QUD",10.5794833333333,79,2260,"No","trial_2","13",72,"allQUD",7.72312009226633,2260
"493",6427,"summa.wav","all_QUD",10.5794833333333,79,1498,"No","trial_2","13",81,"allQUD",7.31188616407716,1498
"494",6439,"summa.wav","all_QUD",10.7225166666667,80,1904,"No","trial_1","13",13,"allQUD",7.55171221535131,1904
"495",6454,"summa.wav","all_QUD",10.7225166666667,80,1626,"No","trial_1","13",28,"allQUD",7.39387829010776,1626
"496",6468,"summa.wav","all_QUD",10.7225166666667,80,1673,"No","trial_1","13",42,"allQUD",7.42237370098682,1673
"497",6471,"summa.wav","all_QUD",10.7225166666667,80,1992,"No","trial_1","13",45,"allQUD",7.59689443814454,1992
"498",6478,"summa.wav","all_QUD",10.7225166666667,80,1487,"No","trial_2","13",52,"allQUD",7.30451594646016,1487
"499",6480,"summa.wav","all_QUD",10.7225166666667,80,1329,"No","trial_2","13",54,"allQUD",7.19218205871325,1329
"500",6503,"summa.wav","all_QUD",10.7225166666667,80,1617,"No","trial_2","13",77,"allQUD",7.38832785957711,1617
"501",6505,"summa.wav","all_QUD",10.7225166666667,80,1521,"No","trial_2","13",79,"allQUD",7.32712329225929,1521
"502",6519,"summa.wav","all_QUD",7.75038333333333,81,1769,"No","trial_1","13",12,"allQUD",7.47816969415979,1769
"503",6526,"summa.wav","all_QUD",7.75038333333333,81,1724,"No","trial_1","13",19,"allQUD",7.45240245122364,1724
"504",6542,"summa.wav","all_QUD",7.75038333333333,81,944,"No","trial_1","13",35,"allQUD",6.8501261661455,944
"505",6546,"summa.wav","all_QUD",7.75038333333333,81,1087,"No","trial_1","13",39,"allQUD",6.99117688712121,1087
"506",6559,"summa.wav","all_QUD",7.75038333333333,81,966,"No","trial_2","13",52,"allQUD",6.87316383421252,966
"507",6571,"summa.wav","all_QUD",7.75038333333333,81,1750,"No","trial_2","13",64,"allQUD",7.46737106691756,1750
"508",6587,"summa.wav","all_QUD",7.75038333333333,81,1896,"No","trial_2","13",80,"allQUD",7.54750168281497,1896
"509",6589,"summa.wav","all_QUD",7.75038333333333,81,2509,"No","trial_2","13",82,"allQUD",7.82763954636642,2509
"510",6681,"summa.wav","all_QUD",9.4965,83,1923,"No","trial_1","13",13,"allQUD",7.56164174558878,1923
"511",6692,"summa.wav","all_QUD",9.4965,83,1345,"No","trial_1","13",24,"allQUD",7.20414929203594,1345
"512",6699,"summa.wav","all_QUD",9.4965,83,1009,"No","trial_1","13",31,"allQUD",6.91671502035361,1009
"513",6710,"summa.wav","all_QUD",9.4965,83,2036,"Yes","trial_1","13",42,"allQUD",7.61874237767041,2036
"514",6727,"summa.wav","all_QUD",9.4965,83,1056,"No","trial_2","13",59,"allQUD",6.96224346426621,1056
"515",6748,"summa.wav","all_QUD",9.4965,83,2427,"No","trial_2","13",80,"allQUD",7.7944112057266,2427
"516",6750,"summa.wav","all_QUD",9.4965,83,1001,"No","trial_2","13",82,"allQUD",6.90875477931522,1001
"517",6925,"summa.wav","all_QUD",26.1548333333333,86,2835,"No","trial_1","13",14,"allQUD",7.94979721616185,2835
"518",6938,"summa.wav","all_QUD",26.1548333333333,86,1883,"No","trial_1","13",27,"allQUD",7.54062152865715,1883
"519",6946,"summa.wav","all_QUD",26.1548333333333,86,1523,"Yes","trial_1","13",35,"allQUD",7.32843735289516,1523
"520",6957,"summa.wav","all_QUD",26.1548333333333,86,878,"No","trial_1","13",46,"allQUD",6.77764659363512,878
"521",6963,"summa.wav","all_QUD",26.1548333333333,86,1337,"Yes","trial_2","13",52,"allQUD",7.19818357710194,1337
"522",6973,"summa.wav","all_QUD",26.1548333333333,86,1553,"Yes","trial_2","13",62,"allQUD",7.34794382314869,1553
"523",6981,"summa.wav","all_QUD",26.1548333333333,86,2001,"Yes","trial_2","13",70,"allQUD",7.60140233458373,2001
"524",6982,"summa.wav","all_QUD",26.1548333333333,86,1537,"Yes","trial_2","13",71,"allQUD",7.3375877435386,1537
"525",7172,"summa.wav","all_QUD",15.12775,89,2970,"Yes","trial_1","13",16,"allQUD",7.99631723179675,2970
"526",7176,"summa.wav","all_QUD",15.12775,89,3106,"Yes","trial_1","13",20,"allQUD",8.04109100370863,3106
"527",7195,"summa.wav","all_QUD",15.12775,89,2468,"Yes","trial_1","13",39,"allQUD",7.81116338502528,2468
"528",7209,"summa.wav","all_QUD",15.12775,89,3639,"Yes","trial_2","13",53,"allQUD",8.19946419761216,3639
"529",7229,"summa.wav","all_QUD",15.12775,89,3289,"Yes","trial_2","13",73,"allQUD",8.09833884618906,3289
"530",7232,"summa.wav","all_QUD",15.12775,89,3859,"No","trial_2","13",76,"allQUD",8.25816336153762,3859
"531",7262,"summa.wav","all_QUD",7.79768333333333,90,2947,"No","trial_1","13",26,"allQUD",7.98854298273769,2947
"532",7264,"summa.wav","all_QUD",7.79768333333333,90,1084,"No","trial_1","13",28,"allQUD",6.98841318199959,1084
"533",7272,"summa.wav","all_QUD",7.79768333333333,90,1565,"No","trial_1","13",36,"allQUD",7.35564110297425,1565
"534",7275,"summa.wav","all_QUD",7.79768333333333,90,1212,"No","trial_1","13",39,"allQUD",7.10002716662926,1212
"535",7286,"summa.wav","all_QUD",7.79768333333333,90,1024,"No","trial_2","13",50,"allQUD",6.93147180559945,1024
"536",7293,"summa.wav","all_QUD",7.79768333333333,90,937,"No","trial_2","13",57,"allQUD",6.84268328223842,937
"537",7303,"summa.wav","all_QUD",7.79768333333333,90,1542,"No","trial_2","13",67,"allQUD",7.34083555412327,1542
"538",7307,"summa.wav","all_QUD",7.79768333333333,90,1048,"No","trial_2","13",71,"allQUD",6.95463886488099,1048
"539",7416,"summa.wav","all_QUD",7.89098333333333,92,900,"No","trial_1","13",19,"allQUD",6.80239476332431,900
"540",7417,"summa.wav","all_QUD",7.89098333333333,92,1435,"No","trial_1","13",20,"allQUD",7.26892012819372,1435
"541",7436,"summa.wav","all_QUD",7.89098333333333,92,1912,"No","trial_1","13",39,"allQUD",7.55590509361135,1912
"542",7440,"summa.wav","all_QUD",7.89098333333333,92,1501,"No","trial_1","13",43,"allQUD",7.31388683163346,1501
"543",7454,"summa.wav","all_QUD",7.89098333333333,92,996,"No","trial_2","13",57,"allQUD",6.9037472575846,996
"544",7456,"summa.wav","all_QUD",7.89098333333333,92,1637,"No","trial_2","13",59,"allQUD",7.40062057737113,1637
"545",7471,"summa.wav","all_QUD",7.89098333333333,92,1387,"No","trial_2","13",74,"allQUD",7.23489842031483,1387
"546",7474,"summa.wav","all_QUD",7.89098333333333,92,1081,"No","trial_2","13",77,"allQUD",6.98564181763921,1081
"547",7496,"summa.wav","all_QUD",12.5821666666667,93,2572,"No","trial_1","13",19,"allQUD",7.85243908535751,2572
"548",7504,"summa.wav","all_QUD",12.5821666666667,93,1615,"No","trial_1","13",27,"allQUD",7.38709023565676,1615
"549",7515,"summa.wav","all_QUD",12.5821666666667,93,1826,"No","trial_1","13",38,"allQUD",7.50988306115491,1826
"550",7520,"summa.wav","all_QUD",12.5821666666667,93,1552,"No","trial_1","13",43,"allQUD",7.34729970074316,1552
"551",7530,"summa.wav","all_QUD",12.5821666666667,93,1047,"No","trial_2","13",53,"allQUD",6.95368421087054,1047
"552",7542,"summa.wav","all_QUD",12.5821666666667,93,1462,"No","trial_2","13",65,"allQUD",7.28756064030972,1462
"553",7550,"summa.wav","all_QUD",12.5821666666667,93,2303,"No","trial_2","13",73,"allQUD",7.74196789982069,2303
"554",7553,"summa.wav","all_QUD",12.5821666666667,93,1758,"No","trial_2","13",76,"allQUD",7.47193207824512,1758
"555",7576,"summa.wav","all_QUD",14.7421833333333,94,1537,"No","trial_1","13",19,"allQUD",7.3375877435386,1537
"556",7584,"summa.wav","all_QUD",14.7421833333333,94,2052,"No","trial_1","13",27,"allQUD",7.62657020629066,2052
"557",7590,"summa.wav","all_QUD",14.7421833333333,94,1684,"No","trial_1","13",33,"allQUD",7.42892719480227,1684
"558",7600,"summa.wav","all_QUD",14.7421833333333,94,1906,"No","trial_1","13",43,"allQUD",7.55276208421415,1906
"559",7605,"summa.wav","all_QUD",14.7421833333333,94,2469,"No","trial_2","13",48,"allQUD",7.81156848934518,2469
"560",7613,"summa.wav","all_QUD",14.7421833333333,94,2022,"No","trial_2","13",56,"allQUD",7.61184239958042,2022
"561",7629,"summa.wav","all_QUD",14.7421833333333,94,1488,"No","trial_2","13",72,"allQUD",7.30518821539304,1488
"562",7638,"summa.wav","all_QUD",14.7421833333333,94,1488,"No","trial_2","13",81,"allQUD",7.30518821539304,1488
"563",7729,"summa.wav","all_QUD",12.37555,96,1947,"No","trial_1","13",12,"allQUD",7.5740450053722,1947
"564",7736,"summa.wav","all_QUD",12.37555,96,1620,"No","trial_1","13",19,"allQUD",7.39018142822643,1620
"565",7756,"summa.wav","all_QUD",12.37555,96,1813,"No","trial_1","13",39,"allQUD",7.50273821075485,1813
"566",7761,"summa.wav","all_QUD",12.37555,96,1566,"No","trial_1","13",44,"allQUD",7.35627987655075,1566
"567",7768,"summa.wav","all_QUD",12.37555,96,1581,"No","trial_2","13",51,"allQUD",7.36581283720947,1581
"568",7775,"summa.wav","all_QUD",12.37555,96,1740,"No","trial_2","13",58,"allQUD",7.46164039220858,1740
"569",7787,"summa.wav","all_QUD",12.37555,96,1397,"No","trial_2","13",70,"allQUD",7.24208235925696,1397
"570",7790,"summa.wav","all_QUD",12.37555,96,1587,"No","trial_2","13",73,"allQUD",7.36960072052641,1587
"571",7809,"summa.wav","all_QUD",8.9823,97,1823,"Yes","trial_1","13",12,"allQUD",7.50823877467866,1823
"572",7814,"summa.wav","all_QUD",8.9823,97,2254,"No","trial_1","13",17,"allQUD",7.72046169459972,2254
"573",7828,"summa.wav","all_QUD",8.9823,97,1926,"No","trial_1","13",31,"allQUD",7.56320059235807,1926
"574",7831,"summa.wav","all_QUD",8.9823,97,1936,"No","trial_1","13",34,"allQUD",7.56837926783652,1936
"575",7847,"summa.wav","all_QUD",8.9823,97,1497,"No","trial_2","13",50,"allQUD",7.31121838441963,1497
"576",7862,"summa.wav","all_QUD",8.9823,97,1462,"No","trial_2","13",65,"allQUD",7.28756064030972,1462
"577",7873,"summa.wav","all_QUD",8.9823,97,1431,"No","trial_2","13",76,"allQUD",7.26612877955645,1431
"578",7880,"summa.wav","all_QUD",8.9823,97,1041,"No","trial_2","13",83,"allQUD",6.94793706861497,1041
"579",7895,"summa.wav","all_QUD",11.4636333333333,98,2565,"No","trial_1","13",18,"allQUD",7.84971375760487,2565
"580",7901,"summa.wav","all_QUD",11.4636333333333,98,2292,"No","trial_1","13",24,"allQUD",7.73718007783463,2292
"581",7907,"summa.wav","all_QUD",11.4636333333333,98,2149,"No","trial_1","13",30,"allQUD",7.67275789664251,2149
"582",7917,"summa.wav","all_QUD",11.4636333333333,98,1701,"No","trial_1","13",40,"allQUD",7.43897159239586,1701
"583",7930,"summa.wav","all_QUD",11.4636333333333,98,1637,"No","trial_2","13",53,"allQUD",7.40062057737113,1637
"584",7942,"summa.wav","all_QUD",11.4636333333333,98,2436,"No","trial_2","13",65,"allQUD",7.79811262882979,2436
"585",7949,"summa.wav","all_QUD",11.4636333333333,98,1717,"No","trial_2","13",72,"allQUD",7.44833386089748,1717
"586",7957,"summa.wav","all_QUD",11.4636333333333,98,1602,"No","trial_2","13",80,"allQUD",7.3790081276283,1602
"587",7968,"summa.wav","all_QUD",8.71568333333333,99,2551,"Yes","trial_1","13",11,"allQUD",7.84424071814181,2551
"588",7985,"summa.wav","all_QUD",8.71568333333333,99,1375,"Yes","trial_1","13",28,"allQUD",7.22620901010067,1375
"589",7991,"summa.wav","all_QUD",8.71568333333333,99,981,"No","trial_1","13",34,"allQUD",6.88857245956536,981
"590",8000,"summa.wav","all_QUD",8.71568333333333,99,2047,"Yes","trial_1","13",43,"allQUD",7.62413058566129,2047
"591",8009,"summa.wav","all_QUD",8.71568333333333,99,1451,"Yes","trial_2","13",52,"allQUD",7.28000825288419,1451
"592",8017,"summa.wav","all_QUD",8.71568333333333,99,1773,"Yes","trial_2","13",60,"allQUD",7.48042830607421,1773
"593",8032,"summa.wav","all_QUD",8.71568333333333,99,1955,"Yes","trial_2","13",75,"allQUD",7.57814547241947,1955
"594",8037,"summa.wav","all_QUD",8.71568333333333,99,1302,"Yes","trial_2","13",80,"allQUD",7.17165682276851,1302
"595",8048,"summa.wav","all_QUD",9.08933333333333,100,2018,"No","trial_1","13",11,"allQUD",7.60986220091355,2018
"596",8061,"summa.wav","all_QUD",9.08933333333333,100,2280,"No","trial_1","13",24,"allQUD",7.73193072194849,2280
"597",8077,"summa.wav","all_QUD",9.08933333333333,100,2507,"Yes","trial_1","13",40,"allQUD",7.82684209815829,2507
"598",8083,"summa.wav","all_QUD",9.08933333333333,100,2867,"Yes","trial_1","13",46,"allQUD",7.96102146588337,2867
"599",8085,"summa.wav","all_QUD",9.08933333333333,100,1547,"Yes","trial_2","13",48,"allQUD",7.34407285057307,1547
"600",8088,"summa.wav","all_QUD",9.08933333333333,100,2282,"Yes","trial_2","13",51,"allQUD",7.73280753042202,2282
"601",8109,"summa.wav","all_QUD",9.08933333333333,100,1820,"No","trial_2","13",72,"allQUD",7.50659178007084,1820
"602",8117,"summa.wav","all_QUD",9.08933333333333,100,1608,"No","trial_2","13",80,"allQUD",7.38274644973891,1608
"603",8128,"summa.wav","all_QUD",10.7888666666667,101,3232,"Yes","trial_1","13",11,"allQUD",8.08085641964099,3232
"604",8133,"summa.wav","all_QUD",10.7888666666667,101,1502,"Yes","trial_1","13",16,"allQUD",7.31455283232408,1502
"605",8154,"summa.wav","all_QUD",10.7888666666667,101,2210,"Yes","trial_1","13",37,"allQUD",7.7007477945118,2210
"606",8157,"summa.wav","all_QUD",10.7888666666667,101,2316,"Yes","trial_1","13",40,"allQUD",7.74759683869289,2316
"607",8174,"summa.wav","all_QUD",10.7888666666667,101,1682,"Yes","trial_2","13",57,"allQUD",7.42773884053289,1682
"608",8176,"summa.wav","all_QUD",10.7888666666667,101,1755,"Yes","trial_2","13",59,"allQUD",7.47022413589997,1755
"609",8193,"summa.wav","all_QUD",10.7888666666667,101,1731,"Yes","trial_2","13",76,"allQUD",7.45645455517621,1731
"610",8197,"summa.wav","all_QUD",10.7888666666667,101,1652,"Yes","trial_2","13",80,"allQUD",7.40974195408092,1652
"611",8209,"summa.wav","all_QUD",10.0214333333333,102,1805,"No","trial_1","13",12,"allQUD",7.49831587076698,1805
"612",8219,"summa.wav","all_QUD",10.0214333333333,102,1374,"No","trial_1","13",22,"allQUD",7.22548147278229,1374
"613",8230,"summa.wav","all_QUD",10.0214333333333,102,1464,"No","trial_1","13",33,"allQUD",7.28892769452126,1464
"614",8236,"summa.wav","all_QUD",10.0214333333333,102,1499,"No","trial_1","13",39,"allQUD",7.3125534981026,1499
"615",8247,"summa.wav","all_QUD",10.0214333333333,102,1536,"No","trial_2","13",50,"allQUD",7.33693691370762,1536
"616",8251,"summa.wav","all_QUD",10.0214333333333,102,1584,"No","trial_2","13",54,"allQUD",7.36770857237437,1584
"617",8270,"summa.wav","all_QUD",10.0214333333333,102,1711,"No","trial_2","13",73,"allQUD",7.44483327389219,1711
"618",8280,"summa.wav","all_QUD",10.0214333333333,102,1046,"No","trial_2","13",83,"allQUD",6.95272864462487,1046
"619",8297,"summa.wav","all_QUD",10.5506833333333,103,2472,"Yes","trial_1","13",20,"allQUD",7.81278281857758,2472
"620",8320,"summa.wav","all_QUD",10.5506833333333,103,2107,"Yes","trial_1","13",43,"allQUD",7.65302041380419,2107
"621",8323,"summa.wav","all_QUD",10.5506833333333,103,1816,"Yes","trial_1","13",46,"allQUD",7.50439155916124,1816
"622",8339,"summa.wav","all_QUD",10.5506833333333,103,1692,"Yes","trial_2","13",62,"allQUD",7.43366654016617,1692
"623",8340,"summa.wav","all_QUD",10.5506833333333,103,1384,"Yes","trial_2","13",63,"allQUD",7.23273313617761,1384
"624",8352,"summa.wav","all_QUD",10.5506833333333,103,2210,"Yes","trial_2","13",75,"allQUD",7.7007477945118,2210
"625",8354,"summa.wav","all_QUD",10.5506833333333,103,1166,"Yes","trial_2","13",77,"allQUD",7.06133436691044,1166
"626",8379,"summa.wav","all_QUD",11.88975,104,1994,"No","trial_1","13",22,"allQUD",7.59789795052178,1994
"627",8384,"summa.wav","all_QUD",11.88975,104,1173,"No","trial_1","13",27,"allQUD",7.06731984865348,1173
"628",8399,"summa.wav","all_QUD",11.88975,104,1142,"No","trial_1","13",42,"allQUD",7.04053639021596,1142
"629",8403,"summa.wav","all_QUD",11.88975,104,2531,"Yes","trial_1","13",46,"allQUD",7.83636976054512,2531
"630",8411,"summa.wav","all_QUD",11.88975,104,2755,"No","trial_2","13",53,"allQUD",7.92117272158701,2755
"631",8421,"summa.wav","all_QUD",11.88975,104,3863,"No","trial_2","13",63,"allQUD",8.25919936266628,3863
"632",8433,"summa.wav","all_QUD",11.88975,104,1153,"No","trial_2","13",75,"allQUD",7.05012252026906,1153
"633",8436,"summa.wav","all_QUD",11.88975,104,1046,"No","trial_2","13",78,"allQUD",6.95272864462487,1046
"634",8451,"summa.wav","all_QUD",12.6953666666667,105,1190,"No","trial_1","13",12,"allQUD",7.08170858610557,1190
"635",8467,"summa.wav","all_QUD",12.6953666666667,105,1247,"No","trial_1","13",28,"allQUD",7.12849594568004,1247
"636",8472,"summa.wav","all_QUD",12.6953666666667,105,1128,"No","trial_1","13",33,"allQUD",7.028201432058,1128
"637",8485,"summa.wav","all_QUD",12.6953666666667,105,1213,"No","trial_1","13",46,"allQUD",7.10085190894405,1213
"638",8488,"summa.wav","all_QUD",12.6953666666667,105,1180,"No","trial_2","13",49,"allQUD",7.07326971745971,1180
"639",8494,"summa.wav","all_QUD",12.6953666666667,105,1087,"No","trial_2","13",55,"allQUD",6.99117688712121,1087
"640",8505,"summa.wav","all_QUD",12.6953666666667,105,1783,"No","trial_2","13",66,"allQUD",7.48605261786314,1783
"641",8516,"summa.wav","all_QUD",12.6953666666667,105,1277,"No","trial_2","13",77,"allQUD",7.15226885603254,1277
"642",8542,"summa.wav","all_QUD",8.96396666666667,106,2324,"No","trial_1","13",23,"allQUD",7.7510451179718,2324
"643",8547,"summa.wav","all_QUD",8.96396666666667,106,1892,"No","trial_1","13",28,"allQUD",7.54538974961182,1892
"644",8551,"summa.wav","all_QUD",8.96396666666667,106,2348,"Yes","trial_1","13",32,"allQUD",7.76131918094799,2348
"645",8556,"summa.wav","all_QUD",8.96396666666667,106,1492,"No","trial_1","13",37,"allQUD",7.30787278076371,1492
"646",8573,"summa.wav","all_QUD",8.96396666666667,106,2442,"Yes","trial_2","13",54,"allQUD",7.80057265467065,2442
"647",8574,"summa.wav","all_QUD",8.96396666666667,106,1377,"Yes","trial_2","13",55,"allQUD",7.22766249872865,1377
"648",8592,"summa.wav","all_QUD",8.96396666666667,106,1507,"Yes","trial_2","13",73,"allQUD",7.3178761986265,1507
"649",8601,"summa.wav","all_QUD",8.96396666666667,106,1724,"Yes","trial_2","13",82,"allQUD",7.45240245122364,1724
"650",8620,"summa.wav","all_QUD",9.61265,107,2428,"No","trial_1","13",21,"allQUD",7.79482315217939,2428
"651",8621,"summa.wav","all_QUD",9.61265,107,2599,"No","trial_1","13",22,"allQUD",7.86288203464149,2599
"652",8632,"summa.wav","all_QUD",9.61265,107,1975,"No","trial_1","13",33,"allQUD",7.58832367733522,1975
"653",8634,"summa.wav","all_QUD",9.61265,107,1680,"No","trial_1","13",35,"allQUD",7.4265490723973,1680
"654",8654,"summa.wav","all_QUD",9.61265,107,1449,"No","trial_2","13",55,"allQUD",7.27862894232068,1449
"655",8655,"summa.wav","all_QUD",9.61265,107,1551,"No","trial_2","13",56,"allQUD",7.34665516317654,1551
"656",8666,"summa.wav","all_QUD",9.61265,107,2025,"No","trial_2","13",67,"allQUD",7.61332497954064,2025
"657",8672,"summa.wav","all_QUD",9.61265,107,1420,"No","trial_2","13",73,"allQUD",7.25841215059531,1420
"658",8696,"summa.wav","all_QUD",9.57765,108,2801,"No","trial_1","13",17,"allQUD",7.93773177526011,2801
"659",8714,"summa.wav","all_QUD",9.57765,108,2181,"No","trial_1","13",35,"allQUD",7.68753876620163,2181
"660",8716,"summa.wav","all_QUD",9.57765,108,2032,"No","trial_1","13",37,"allQUD",7.61677580869837,2032
"661",8730,"summa.wav","all_QUD",9.57765,108,1740,"No","trial_2","13",51,"allQUD",7.46164039220858,1740
"662",8733,"summa.wav","all_QUD",9.57765,108,1987,"No","trial_2","13",54,"allQUD",7.59438124255182,1987
"663",8751,"summa.wav","all_QUD",9.57765,108,1786,"No","trial_2","13",72,"allQUD",7.48773376143644,1786
"664",8756,"summa.wav","all_QUD",9.57765,108,1576,"No","trial_2","13",77,"allQUD",7.36264527041782,1576
"665",8773,"summa.wav","all_QUD",10.1789666666667,109,1854,"No","trial_1","13",14,"allQUD",7.5251007461258,1854
"666",8782,"summa.wav","all_QUD",10.1789666666667,109,1629,"No","trial_1","13",23,"allQUD",7.39572160860205,1629
"667",8794,"summa.wav","all_QUD",10.1789666666667,109,1723,"No","trial_1","13",35,"allQUD",7.45182223652793,1723
"668",8800,"summa.wav","all_QUD",10.1789666666667,109,1836,"No","trial_1","13",41,"allQUD",7.51534457118044,1836
