"","X","Answer.time_in_minutes","rawRT","key","Answer.condition","slide_type","workerid","slide_number","image","audio","speaker_cond","logRT","rt"
"1154",16295,19.7078666666667,1536,"Yes","all_QUD","trial_2",202,51,"13","some.wav","allQUD",7.33693691370762,1536
"1155",16319,19.7078666666667,2325,"Yes","all_QUD","trial_2",202,75,"13","some.wav","allQUD",7.75147531802146,2325
"1156",16323,19.7078666666667,1998,"Yes","all_QUD","trial_2",202,79,"13","some.wav","allQUD",7.5999019592085,1998
"1157",16421,17.51555,2520,"No","all_QUD","trial_1",204,17,"13","some.wav","allQUD",7.83201418050547,2520
"1158",16425,17.51555,1533,"No","all_QUD","trial_1",204,21,"13","some.wav","allQUD",7.33498187887181,1533
"1159",16442,17.51555,1967,"Yes","all_QUD","trial_1",204,38,"13","some.wav","allQUD",7.58426481838906,1967
"1160",16447,17.51555,1356,"Yes","all_QUD","trial_1",204,43,"13","some.wav","allQUD",7.21229446850034,1356
"1161",16453,17.51555,2210,"No","all_QUD","trial_2",204,49,"13","some.wav","allQUD",7.7007477945118,2210
"1162",16461,17.51555,1686,"No","all_QUD","trial_2",204,57,"13","some.wav","allQUD",7.4301141385618,1686
"1163",16470,17.51555,1934,"No","all_QUD","trial_2",204,66,"13","some.wav","allQUD",7.56734567601324,1934
"1164",16475,17.51555,2063,"No","all_QUD","trial_2",204,71,"13","some.wav","allQUD",7.63191651307125,2063
"1165",16503,8.28631666666667,2203,"Yes","all_QUD","trial_1",205,19,"13","some.wav","allQUD",7.69757534680234,2203
"1166",16510,8.28631666666667,1667,"Yes","all_QUD","trial_1",205,26,"13","some.wav","allQUD",7.41878088275079,1667
"1167",16528,8.28631666666667,1284,"Yes","all_QUD","trial_1",205,44,"13","some.wav","allQUD",7.15773548424991,1284
"1168",16529,8.28631666666667,1146,"Yes","all_QUD","trial_1",205,45,"13","some.wav","allQUD",7.04403289727469,1146
"1169",16539,8.28631666666667,1130,"Yes","all_QUD","trial_2",205,55,"13","some.wav","allQUD",7.02997291170639,1130
"1170",16543,8.28631666666667,1010,"Yes","all_QUD","trial_2",205,59,"13","some.wav","allQUD",6.9177056098353,1010
"1171",16560,8.28631666666667,1251,"Yes","all_QUD","trial_2",205,76,"13","some.wav","allQUD",7.13169851046691,1251
"1172",16561,8.28631666666667,1028,"Yes","all_QUD","trial_2",205,77,"13","some.wav","allQUD",6.93537044601511,1028
"1173",16576,9.41888333333333,2417,"No","all_QUD","trial_1",206,12,"13","some.wav","allQUD",7.79028238070348,2417
"1174",16577,9.41888333333333,2286,"No","all_QUD","trial_1",206,13,"13","some.wav","allQUD",7.73455884435476,2286
"1175",16593,9.41888333333333,1921,"No","all_QUD","trial_1",206,29,"13","some.wav","allQUD",7.56060116276856,1921
"1176",16610,9.41888333333333,2045,"No","all_QUD","trial_1",206,46,"13","some.wav","allQUD",7.6231530684769,2045
"1177",16612,9.41888333333333,1550,"No","all_QUD","trial_2",206,48,"13","some.wav","allQUD",7.34601020991329,1550
"1178",16629,9.41888333333333,2074,"No","all_QUD","trial_2",206,65,"13","some.wav","allQUD",7.63723438878947,2074
"1179",16640,9.41888333333333,1730,"No","all_QUD","trial_2",206,76,"13","some.wav","allQUD",7.45587668749182,1730
"1180",16642,9.41888333333333,1512,"No","all_QUD","trial_2",206,78,"13","some.wav","allQUD",7.32118855673948,1512
"1181",16668,13.88295,1870,"Yes","all_QUD","trial_1",207,24,"13","some.wav","allQUD",7.53369370984863,1870
"1182",16671,13.88295,1694,"Yes","all_QUD","trial_1",207,27,"13","some.wav","allQUD",7.434847875212,1694
"1183",16681,13.88295,1660,"Yes","all_QUD","trial_1",207,37,"13","some.wav","allQUD",7.41457288135059,1660
"1184",16687,13.88295,1522,"Yes","all_QUD","trial_1",207,43,"13","some.wav","allQUD",7.32778053842163,1522
"1185",16693,13.88295,1592,"Yes","all_QUD","trial_2",207,49,"13","some.wav","allQUD",7.37274636640433,1592
"1186",16706,13.88295,1606,"Yes","all_QUD","trial_2",207,62,"13","some.wav","allQUD",7.38150189450671,1606
"1187",16712,13.88295,1505,"Yes","all_QUD","trial_2",207,68,"13","some.wav","allQUD",7.31654817718298,1505
"1188",16725,13.88295,1479,"Yes","all_QUD","trial_2",207,81,"13","some.wav","allQUD",7.2991214627108,1479
"1189",16742,18.1750333333333,2014,"Yes","all_QUD","trial_1",208,18,"13","some.wav","allQUD",7.60787807327851,2014
"1190",16750,18.1750333333333,1382,"Yes","all_QUD","trial_1",208,26,"13","some.wav","allQUD",7.23128700432762,1382
"1191",16758,18.1750333333333,1378,"Yes","all_QUD","trial_1",208,34,"13","some.wav","allQUD",7.2283884515736,1378
"1192",16770,18.1750333333333,1184,"Yes","all_QUD","trial_1",208,46,"13","some.wav","allQUD",7.07665381544395,1184
"1193",16785,18.1750333333333,1372,"Yes","all_QUD","trial_2",208,61,"13","some.wav","allQUD",7.22402480828583,1372
"1194",16788,18.1750333333333,1248,"Yes","all_QUD","trial_2",208,64,"13","some.wav","allQUD",7.12929754892937,1248
"1195",16791,18.1750333333333,1381,"Yes","all_QUD","trial_2",208,67,"13","some.wav","allQUD",7.23056315340929,1381
"1196",16805,18.1750333333333,1314,"Yes","all_QUD","trial_2",208,81,"13","some.wav","allQUD",7.18083119904456,1314
"1197",16905,13.4197166666667,1762,"No","all_QUD","trial_1",210,19,"13","some.wav","allQUD",7.47420480649612,1762
"1198",16910,13.4197166666667,1581,"No","all_QUD","trial_1",210,24,"13","some.wav","allQUD",7.36581283720947,1581
"1199",16918,13.4197166666667,1830,"No","all_QUD","trial_1",210,32,"13","some.wav","allQUD",7.51207124583547,1830
"1200",16919,13.4197166666667,1647,"No","all_QUD","trial_1",210,33,"13","some.wav","allQUD",7.40671073017764,1647
"1201",16939,13.4197166666667,1730,"No","all_QUD","trial_2",210,53,"13","some.wav","allQUD",7.45587668749182,1730
"1202",16944,13.4197166666667,2118,"No","all_QUD","trial_2",210,58,"13","some.wav","allQUD",7.65822752616135,2118
"1203",16961,13.4197166666667,1605,"No","all_QUD","trial_2",210,75,"13","some.wav","allQUD",7.38087903556412,1605
"1204",16967,13.4197166666667,1461,"No","all_QUD","trial_2",210,81,"13","some.wav","allQUD",7.2868764117507,1461
"1205",16982,9.48656666666667,1660,"No","all_QUD","trial_1",211,16,"13","some.wav","allQUD",7.41457288135059,1660
"1206",16985,9.48656666666667,1651,"No","all_QUD","trial_1",211,19,"13","some.wav","allQUD",7.40913644392013,1651
"1207",16997,9.48656666666667,1748,"No","all_QUD","trial_1",211,31,"13","some.wav","allQUD",7.46622755621548,1748
"1208",17006,9.48656666666667,1563,"No","all_QUD","trial_1",211,40,"13","some.wav","allQUD",7.35436233042148,1563
"1209",17023,9.48656666666667,1523,"No","all_QUD","trial_2",211,57,"13","some.wav","allQUD",7.32843735289516,1523
"1210",17029,9.48656666666667,1627,"No","all_QUD","trial_2",211,63,"13","some.wav","allQUD",7.39449310721904,1627
"1211",17044,9.48656666666667,1683,"No","all_QUD","trial_2",211,78,"13","some.wav","allQUD",7.42833319419081,1683
"1212",17047,9.48656666666667,1788,"No","all_QUD","trial_2",211,81,"13","some.wav","allQUD",7.48885295573346,1788
"1213",17065,9.73115,1228,"No","all_QUD","trial_1",212,19,"13","some.wav","allQUD",7.11314210870709,1228
"1214",17071,9.73115,1271,"Yes","all_QUD","trial_1",212,25,"13","some.wav","allQUD",7.14755927118945,1271
"1215",17087,9.73115,1163,"Yes","all_QUD","trial_1",212,41,"13","some.wav","allQUD",7.05875815251866,1163
"1216",17092,9.73115,1241,"Yes","all_QUD","trial_1",212,46,"13","some.wav","allQUD",7.12367278520461,1241
"1217",17096,9.73115,1042,"Yes","all_QUD","trial_2",212,50,"13","some.wav","allQUD",6.94889722231331,1042
"1218",17110,9.73115,1240,"Yes","all_QUD","trial_2",212,64,"13","some.wav","allQUD",7.12286665859908,1240
"1219",17116,9.73115,1080,"Yes","all_QUD","trial_2",212,70,"13","some.wav","allQUD",6.98471632011827,1080
"1220",17129,9.73115,1203,"Yes","all_QUD","trial_2",212,83,"13","some.wav","allQUD",7.09257371597468,1203
"1221",17148,9.20473333333333,1744,"No","all_QUD","trial_1",213,22,"13","some.wav","allQUD",7.46393660446893,1744
"1222",17151,9.20473333333333,1518,"No","all_QUD","trial_1",213,25,"13","some.wav","allQUD",7.32514895795557,1518
"1223",17163,9.20473333333333,1396,"No","all_QUD","trial_1",213,37,"13","some.wav","allQUD",7.24136628332232,1396
"1224",17164,9.20473333333333,1156,"No","all_QUD","trial_1",213,38,"13","some.wav","allQUD",7.05272104923232,1156
"1225",17180,9.20473333333333,1320,"No","all_QUD","trial_2",213,54,"13","some.wav","allQUD",7.18538701558042,1320
"1226",17191,9.20473333333333,1583,"No","all_QUD","trial_2",213,65,"13","some.wav","allQUD",7.36707705988101,1583
"1227",17197,9.20473333333333,1360,"No","all_QUD","trial_2",213,71,"13","some.wav","allQUD",7.2152399787301,1360
"1228",17204,9.20473333333333,1445,"No","all_QUD","trial_2",213,78,"13","some.wav","allQUD",7.27586460054653,1445
"1229",17305,14.94885,1249,"No","all_QUD","trial_1",215,18,"13","some.wav","allQUD",7.13009851012558,1249
"1230",17310,14.94885,3425,"Yes","all_QUD","trial_1",215,23,"13","some.wav","allQUD",8.13885675069633,3425
"1231",17323,14.94885,1168,"No","all_QUD","trial_1",215,36,"13","some.wav","allQUD",7.06304816338817,1168
"1232",17326,14.94885,1131,"No","all_QUD","trial_1",215,39,"13","some.wav","allQUD",7.03085747611612,1131
"1233",17349,14.94885,1014,"No","all_QUD","trial_2",215,61,"13","some.wav","allQUD",6.92165818415113,1014
"1234",17350,14.94885,1233,"Yes","all_QUD","trial_2",215,62,"13","some.wav","allQUD",7.11720550316434,1233
"1235",17364,14.94885,912,"No","all_QUD","trial_2",215,76,"13","some.wav","allQUD",6.81563999007433,912
"1236",17369,14.94885,1662,"Yes","all_QUD","trial_2",215,81,"13","some.wav","allQUD",7.41577697541539,1662
"1237",17384,11.7112833333333,1915,"Yes","all_QUD","trial_1",216,16,"13","some.wav","allQUD",7.55747290161475,1915
"1238",17385,11.7112833333333,1488,"Yes","all_QUD","trial_1",216,17,"13","some.wav","allQUD",7.30518821539304,1488
"1239",17404,11.7112833333333,1872,"Yes","all_QUD","trial_1",216,36,"13","some.wav","allQUD",7.53476265703754,1872
"1240",17413,11.7112833333333,1697,"Yes","all_QUD","trial_1",216,45,"13","some.wav","allQUD",7.43661726523423,1697
"1241",17416,11.7112833333333,2003,"Yes","all_QUD","trial_2",216,48,"13","some.wav","allQUD",7.60240133566582,2003
"1242",17428,11.7112833333333,1659,"Yes","all_QUD","trial_2",216,60,"13","some.wav","allQUD",7.41397029019044,1659
"1243",17438,11.7112833333333,1723,"Yes","all_QUD","trial_2",216,70,"13","some.wav","allQUD",7.45182223652793,1723
"1244",17443,11.7112833333333,1768,"Yes","all_QUD","trial_2",216,75,"13","some.wav","allQUD",7.47760424319759,1768
"1245",17466,12.8919333333333,2314,"Yes","all_QUD","trial_1",217,18,"13","some.wav","allQUD",7.74673290775362,2314
"1246",17473,12.8919333333333,1358,"Yes","all_QUD","trial_1",217,25,"13","some.wav","allQUD",7.21376830811864,1358
"1247",17480,12.8919333333333,1195,"Yes","all_QUD","trial_1",217,32,"13","some.wav","allQUD",7.08590146436561,1195
"1248",17494,12.8919333333333,1300,"Yes","all_QUD","trial_1",217,46,"13","some.wav","allQUD",7.17011954344963,1300
"1249",17500,12.8919333333333,884,"No","all_QUD","trial_2",217,52,"13","some.wav","allQUD",6.78445706263764,884
"1250",17501,12.8919333333333,1212,"Yes","all_QUD","trial_2",217,53,"13","some.wav","allQUD",7.10002716662926,1212
"1251",17522,12.8919333333333,938,"No","all_QUD","trial_2",217,74,"13","some.wav","allQUD",6.84374994900622,938
"1252",17526,12.8919333333333,1210,"Yes","all_QUD","trial_2",217,78,"13","some.wav","allQUD",7.09837563859079,1210
"1253",17542,24.7282833333333,2244,"No","all_QUD","trial_1",218,13,"13","some.wav","allQUD",7.71601526664259,2244
"1254",17553,24.7282833333333,1472,"No","all_QUD","trial_1",218,24,"13","some.wav","allQUD",7.29437729928882,1472
"1255",17560,24.7282833333333,1313,"No","all_QUD","trial_1",218,31,"13","some.wav","allQUD",7.1800698743028,1313
"1256",17572,24.7282833333333,1351,"No","all_QUD","trial_1",218,43,"13","some.wav","allQUD",7.2086003379602,1351
"1257",17581,24.7282833333333,1280,"No","all_QUD","trial_2",218,52,"13","some.wav","allQUD",7.15461535691366,1280
"1258",17583,24.7282833333333,1511,"No","all_QUD","trial_2",218,54,"13","some.wav","allQUD",7.32052696227274,1511
"1259",17611,24.7282833333333,1248,"No","all_QUD","trial_2",218,82,"13","some.wav","allQUD",7.12929754892937,1248
"1260",17612,24.7282833333333,1106,"No","all_QUD","trial_2",218,83,"13","some.wav","allQUD",7.00850518208228,1106
"1261",17705,8.74626666666667,1821,"No","all_QUD","trial_1",220,16,"13","some.wav","allQUD",7.50714107972761,1821
"1262",17712,8.74626666666667,2708,"No","all_QUD","trial_1",220,23,"13","some.wav","allQUD",7.90396563403217,2708
"1263",17723,8.74626666666667,2435,"Yes","all_QUD","trial_1",220,34,"13","some.wav","allQUD",7.79770203551669,2435
"1264",17726,8.74626666666667,1075,"Yes","all_QUD","trial_1",220,37,"13","some.wav","allQUD",6.98007594056176,1075
"1265",17740,8.74626666666667,937,"Yes","all_QUD","trial_2",220,51,"13","some.wav","allQUD",6.84268328223842,937
"1266",17747,8.74626666666667,925,"Yes","all_QUD","trial_2",220,58,"13","some.wav","allQUD",6.82979373751242,925
"1267",17756,8.74626666666667,907,"Yes","all_QUD","trial_2",220,67,"13","some.wav","allQUD",6.81014245011514,907
"1268",17771,8.74626666666667,820,"Yes","all_QUD","trial_2",220,82,"13","some.wav","allQUD",6.7093043402583,820
"1269",17793,10.7858333333333,2937,"No","all_QUD","trial_1",221,24,"13","some.wav","allQUD",7.98514393119862,2937
"1270",17797,10.7858333333333,3073,"No","all_QUD","trial_1",221,28,"13","some.wav","allQUD",8.03040956213048,3073
"1271",17799,10.7858333333333,2251,"No","all_QUD","trial_1",221,30,"13","some.wav","allQUD",7.71912984090673,2251
"1272",17805,10.7858333333333,2011,"No","all_QUD","trial_1",221,36,"13","some.wav","allQUD",7.60638738977265,2011
"1273",17822,10.7858333333333,1718,"No","all_QUD","trial_2",221,53,"13","some.wav","allQUD",7.4489161025442,1718
"1274",17826,10.7858333333333,1851,"No","all_QUD","trial_2",221,57,"13","some.wav","allQUD",7.5234813125735,1851
"1275",17839,10.7858333333333,1729,"No","all_QUD","trial_2",221,70,"13","some.wav","allQUD",7.45529848568329,1729
"1276",17840,10.7858333333333,1429,"No","all_QUD","trial_2",221,71,"13","some.wav","allQUD",7.26473017792987,1429
"1277",17863,9.26331666666667,1830,"Yes","all_QUD","trial_1",222,14,"13","some.wav","allQUD",7.51207124583547,1830
"1278",17873,9.26331666666667,1217,"Yes","all_QUD","trial_1",222,24,"13","some.wav","allQUD",7.10414409298753,1217
"1279",17878,9.26331666666667,1216,"Yes","all_QUD","trial_1",222,29,"13","some.wav","allQUD",7.10332206252611,1216
"1280",17885,9.26331666666667,1098,"Yes","all_QUD","trial_1",222,36,"13","some.wav","allQUD",7.00124562206948,1098
"1281",17898,9.26331666666667,943,"Yes","all_QUD","trial_2",222,49,"13","some.wav","allQUD",6.84906628263346,943
"1282",17908,9.26331666666667,1343,"Yes","all_QUD","trial_2",222,59,"13","some.wav","allQUD",7.20266119652324,1343
"1283",17924,9.26331666666667,1082,"Yes","all_QUD","trial_2",222,75,"13","some.wav","allQUD",6.98656645940643,1082
"1284",17926,9.26331666666667,873,"Yes","all_QUD","trial_2",222,77,"13","some.wav","allQUD",6.7719355558396,873
"1285",17941,10.3837,1554,"No","all_QUD","trial_1",223,12,"13","some.wav","allQUD",7.34858753092759,1554
"1286",17943,10.3837,1673,"No","all_QUD","trial_1",223,14,"13","some.wav","allQUD",7.42237370098682,1673
"1287",17966,10.3837,1892,"No","all_QUD","trial_1",223,37,"13","some.wav","allQUD",7.54538974961182,1892
"1288",17974,10.3837,1166,"No","all_QUD","trial_1",223,45,"13","some.wav","allQUD",7.06133436691044,1166
"1289",17981,10.3837,971,"No","all_QUD","trial_2",223,52,"13","some.wav","allQUD",6.87832646829133,971
"1290",17984,10.3837,930,"No","all_QUD","trial_2",223,55,"13","some.wav","allQUD",6.8351845861473,930
"1291",18002,10.3837,1780,"No","all_QUD","trial_2",223,73,"13","some.wav","allQUD",7.48436864328613,1780
"1292",18006,10.3837,1202,"No","all_QUD","trial_2",223,77,"13","some.wav","allQUD",7.09174211509515,1202
"1293",18025,10.3584,1949,"No","all_QUD","trial_1",224,14,"13","some.wav","allQUD",7.57507169950756,1949
"1294",18038,10.3584,1753,"No","all_QUD","trial_1",224,27,"13","some.wav","allQUD",7.46908388492123,1753
"1295",18053,10.3584,1519,"No","all_QUD","trial_1",224,42,"13","some.wav","allQUD",7.32580750259577,1519
"1296",18072,10.3584,2249,"No","all_QUD","trial_2",224,61,"13","some.wav","allQUD",7.71824095195932,2249
"1297",18073,10.3584,1268,"No","all_QUD","trial_2",224,62,"13","some.wav","allQUD",7.14519613499717,1268
"1298",18077,10.3584,2479,"No","all_QUD","trial_2",224,66,"13","some.wav","allQUD",7.81561053203519,2479
"1299",18092,10.3584,1918,"No","all_QUD","trial_2",224,81,"13","some.wav","allQUD",7.55903825544338,1918
"1300",18108,9.3113,1923,"No","all_QUD","trial_1",225,17,"13","some.wav","allQUD",7.56164174558878,1923
"1301",18115,9.3113,1487,"No","all_QUD","trial_1",225,24,"13","some.wav","allQUD",7.30451594646016,1487
"1302",18133,9.3113,1440,"No","all_QUD","trial_1",225,42,"13","some.wav","allQUD",7.27239839257005,1440
"1303",18135,9.3113,2212,"No","all_QUD","trial_1",225,44,"13","some.wav","allQUD",7.70165236264223,2212
"1304",18151,9.3113,2040,"No","all_QUD","trial_2",225,60,"13","some.wav","allQUD",7.62070508683826,2040
"1305",18152,9.3113,1610,"Yes","all_QUD","trial_2",225,61,"13","some.wav","allQUD",7.38398945797851,1610
"1306",18157,9.3113,1648,"Yes","all_QUD","trial_2",225,66,"13","some.wav","allQUD",7.40731771046942,1648
"1307",18167,9.3113,1341,"Yes","all_QUD","trial_2",225,76,"13","some.wav","allQUD",7.20117088328168,1341
"1308",18273,9.6683,888,"No","all_QUD","trial_1",227,19,"13","some.wav","allQUD",6.78897174299217,888
"1309",18299,9.6683,853,"No","all_QUD","trial_1",227,45,"13","some.wav","allQUD",6.74875954749168,853
"1310",18300,9.6683,3361,"Yes","all_QUD","trial_1",227,46,"13","some.wav","allQUD",8.11999382772511,3361
"1311",18302,9.6683,893,"No","all_QUD","trial_2",227,48,"13","some.wav","allQUD",6.7945865808765,893
"1312",18305,9.6683,1951,"No","all_QUD","trial_2",227,51,"13","some.wav","allQUD",7.57609734062311,1951
"1313",18335,9.6683,961,"No","all_QUD","trial_2",227,81,"13","some.wav","allQUD",6.86797440897029,961
"1314",18748,11.4161333333333,3204,"Yes","all_QUD","trial_1",233,12,"13","some.wav","allQUD",8.07215530818825,3204
"1315",18758,11.4161333333333,2059,"Yes","all_QUD","trial_1",233,22,"13","some.wav","allQUD",7.62997570702779,2059
"1316",18772,11.4161333333333,1777,"Yes","all_QUD","trial_1",233,36,"13","some.wav","allQUD",7.48268182815465,1777
"1317",18779,11.4161333333333,1538,"Yes","all_QUD","trial_1",233,43,"13","some.wav","allQUD",7.33823815006559,1538
"1318",18788,11.4161333333333,1618,"Yes","all_QUD","trial_2",233,52,"13","some.wav","allQUD",7.38894609761844,1618
"1319",18794,11.4161333333333,2698,"Yes","all_QUD","trial_2",233,58,"13","some.wav","allQUD",7.9002660367677,2698
"1320",18803,11.4161333333333,1738,"Yes","all_QUD","trial_2",233,67,"13","some.wav","allQUD",7.46049030582534,1738
"1321",18808,11.4161333333333,1516,"Yes","all_QUD","trial_2",233,72,"13","some.wav","allQUD",7.32383056620232,1516
"1322",18829,9.63693333333333,1884,"Yes","all_QUD","trial_1",234,13,"13","some.wav","allQUD",7.54115245513631,1884
"1323",18839,9.63693333333333,1685,"Yes","all_QUD","trial_1",234,23,"13","some.wav","allQUD",7.42952084278646,1685
"1324",18854,9.63693333333333,1864,"Yes","all_QUD","trial_1",234,38,"13","some.wav","allQUD",7.53047999524554,1864
"1325",18855,9.63693333333333,1719,"Yes","all_QUD","trial_1",234,39,"13","some.wav","allQUD",7.44949800538285,1719
"1326",18864,9.63693333333333,1710,"Yes","all_QUD","trial_2",234,48,"13","some.wav","allQUD",7.44424864949671,1710
"1327",18871,9.63693333333333,1796,"Yes","all_QUD","trial_2",234,55,"13","some.wav","allQUD",7.49331724886215,1796
"1328",18898,9.63693333333333,1468,"Yes","all_QUD","trial_2",234,82,"13","some.wav","allQUD",7.29165620917446,1468
"1329",18899,9.63693333333333,1396,"Yes","all_QUD","trial_2",234,83,"13","some.wav","allQUD",7.24136628332232,1396
"1330",18908,8.82423333333333,2106,"No","all_QUD","trial_1",235,12,"13","some.wav","allQUD",7.65254569269392,2106
"1331",18921,8.82423333333333,2141,"No","all_QUD","trial_1",235,25,"13","some.wav","allQUD",7.66902828858968,2141
"1332",18925,8.82423333333333,1762,"Yes","all_QUD","trial_1",235,29,"13","some.wav","allQUD",7.47420480649612,1762
"1333",18941,8.82423333333333,1824,"Yes","all_QUD","trial_1",235,45,"13","some.wav","allQUD",7.50878717063428,1824
"1334",18944,8.82423333333333,1774,"Yes","all_QUD","trial_2",235,48,"13","some.wav","allQUD",7.48099216286952,1774
"1335",18952,8.82423333333333,1874,"Yes","all_QUD","trial_2",235,56,"13","some.wav","allQUD",7.53583046279837,1874
"1336",18966,8.82423333333333,1817,"Yes","all_QUD","trial_2",235,70,"13","some.wav","allQUD",7.50494206839617,1817
"1337",18973,8.82423333333333,1875,"Yes","all_QUD","trial_2",235,77,"13","some.wav","allQUD",7.53636393840451,1875
"1338",19149,8.00313333333333,2267,"Yes","all_QUD","trial_1",238,11,"13","some.wav","allQUD",7.72621265050753,2267
"1339",19151,8.00313333333333,1283,"Yes","all_QUD","trial_1",238,13,"13","some.wav","allQUD",7.15695636461564,1283
"1340",19172,8.00313333333333,1157,"Yes","all_QUD","trial_1",238,34,"13","some.wav","allQUD",7.05358572719368,1157
"1341",19176,8.00313333333333,1090,"Yes","all_QUD","trial_1",238,38,"13","some.wav","allQUD",6.99393297522319,1090
"1342",19191,8.00313333333333,1097,"Yes","all_QUD","trial_2",238,53,"13","some.wav","allQUD",7.00033446027523,1097
"1343",19197,8.00313333333333,1180,"Yes","all_QUD","trial_2",238,59,"13","some.wav","allQUD",7.07326971745971,1180
"1344",19206,8.00313333333333,1123,"Yes","all_QUD","trial_2",238,68,"13","some.wav","allQUD",7.02375895473844,1123
"1345",19215,8.00313333333333,1470,"Yes","all_QUD","trial_2",238,77,"13","some.wav","allQUD",7.29301767977278,1470
"1346",19231,13.711,2934,"No","all_QUD","trial_1",239,13,"13","some.wav","allQUD",7.98412195870293,2934
"1347",19238,13.711,2188,"No","all_QUD","trial_1",239,20,"13","some.wav","allQUD",7.69074316354187,2188
"1348",19248,13.711,2412,"No","all_QUD","trial_1",239,30,"13","some.wav","allQUD",7.78821155784708,2412
"1349",19258,13.711,1505,"No","all_QUD","trial_1",239,40,"13","some.wav","allQUD",7.31654817718298,1505
"1350",19273,13.711,1637,"No","all_QUD","trial_2",239,55,"13","some.wav","allQUD",7.40062057737113,1637
"1351",19280,13.711,2676,"No","all_QUD","trial_2",239,62,"13","some.wav","allQUD",7.89207842124812,2676
"1352",19296,13.711,2503,"No","all_QUD","trial_2",239,78,"13","some.wav","allQUD",7.82524529143177,2503
"1353",19301,13.711,1572,"No","all_QUD","trial_2",239,83,"13","some.wav","allQUD",7.36010397298915,1572
"1354",19311,9.3541,2111,"Yes","all_QUD","trial_1",240,13,"13","some.wav","allQUD",7.65491704784832,2111
"1355",19318,9.3541,1491,"Yes","all_QUD","trial_1",240,20,"13","some.wav","allQUD",7.30720231476474,1491
"1356",19328,9.3541,1208,"Yes","all_QUD","trial_1",240,30,"13","some.wav","allQUD",7.09672137849476,1208
"1357",19330,9.3541,1110,"Yes","all_QUD","trial_1",240,32,"13","some.wav","allQUD",7.01211529430638,1110
"1358",19349,9.3541,1162,"Yes","all_QUD","trial_2",240,50,"13","some.wav","allQUD",7.05789793741186,1162
"1359",19358,9.3541,1288,"Yes","all_QUD","trial_2",240,59,"13","some.wav","allQUD",7.1608459066643,1288
"1360",19366,9.3541,1252,"Yes","all_QUD","trial_2",240,67,"13","some.wav","allQUD",7.13249755166004,1252
"1361",19377,9.3541,1326,"Yes","all_QUD","trial_2",240,78,"13","some.wav","allQUD",7.18992217074581,1326
"1362",19395,9.13253333333333,1383,"No","all_QUD","trial_1",241,16,"13","some.wav","allQUD",7.23201033166476,1383
"1363",19400,9.13253333333333,2434,"Yes","all_QUD","trial_1",241,21,"13","some.wav","allQUD",7.79729127354747,2434
"1364",19413,9.13253333333333,1784,"Yes","all_QUD","trial_1",241,34,"13","some.wav","allQUD",7.48661331313996,1784
"1365",19416,9.13253333333333,1302,"Yes","all_QUD","trial_1",241,37,"13","some.wav","allQUD",7.17165682276851,1302
"1366",19437,9.13253333333333,1615,"Yes","all_QUD","trial_2",241,58,"13","some.wav","allQUD",7.38709023565676,1615
"1367",19438,9.13253333333333,1921,"Yes","all_QUD","trial_2",241,59,"13","some.wav","allQUD",7.56060116276856,1921
"1368",19445,9.13253333333333,1205,"Yes","all_QUD","trial_2",241,66,"13","some.wav","allQUD",7.09423484592476,1205
"1369",19458,9.13253333333333,1246,"Yes","all_QUD","trial_2",241,79,"13","some.wav","allQUD",7.1276936993474,1246
"1370",19474,9.12208333333333,1754,"No","all_QUD","trial_1",242,15,"13","some.wav","allQUD",7.46965417293213,1754
"1371",19495,9.12208333333333,1736,"No","all_QUD","trial_1",242,36,"13","some.wav","allQUD",7.4593388952203,1736
"1372",19501,9.12208333333333,1983,"No","all_QUD","trial_1",242,42,"13","some.wav","allQUD",7.5923661285198,1983
"1373",19519,9.12208333333333,1595,"No","all_QUD","trial_2",242,60,"13","some.wav","allQUD",7.37462901521894,1595
"1374",19524,9.12208333333333,1718,"No","all_QUD","trial_2",242,65,"13","some.wav","allQUD",7.4489161025442,1718
"1375",19534,9.12208333333333,1562,"No","all_QUD","trial_2",242,75,"13","some.wav","allQUD",7.35372233039963,1562
"1376",19537,9.12208333333333,1777,"No","all_QUD","trial_2",242,78,"13","some.wav","allQUD",7.48268182815465,1777
"1377",19551,9.63173333333333,2002,"Yes","all_QUD","trial_1",243,11,"13","some.wav","allQUD",7.60190195987517,2002
"1378",19554,9.63173333333333,2154,"Yes","all_QUD","trial_1",243,14,"13","some.wav","allQUD",7.67508185771633,2154
"1379",19575,9.63173333333333,2139,"No","all_QUD","trial_1",243,35,"13","some.wav","allQUD",7.66809370908241,2139
"1380",19576,9.63173333333333,1660,"Yes","all_QUD","trial_1",243,36,"13","some.wav","allQUD",7.41457288135059,1660
"1381",19595,9.63173333333333,1914,"No","all_QUD","trial_2",243,55,"13","some.wav","allQUD",7.5569505720129,1914
"1382",19596,9.63173333333333,1217,"No","all_QUD","trial_2",243,56,"13","some.wav","allQUD",7.10414409298753,1217
"1383",19606,9.63173333333333,1609,"No","all_QUD","trial_2",243,66,"13","some.wav","allQUD",7.38336814699238,1609
"1384",19608,9.63173333333333,1369,"No","all_QUD","trial_2",243,68,"13","some.wav","allQUD",7.22183582528845,1369
"1385",19641,10.9936166666667,1306,"Yes","all_QUD","trial_1",244,20,"13","some.wav","allQUD",7.17472430983638,1306
