"response","workerid","Answer.time_in_minutes","slide_type","Answer.condition","image","slide_number","audio","speaker_cond"
"[0, 'Linda']",0,16.7574166666667,"bot_check","age1-noQUD","Linda",1,"","r1-age1-no"
"[0, 'Four']",0,16.7574166666667,"audio_check","age1-noQUD","",3,"","r1-age1-no"
"[2128, 'No']",0,16.7574166666667,"practice_trial","age1-noQUD","13",6,"none.wav","r1-age1-no"
"[2901, 'Yes']",0,16.7574166666667,"practice_trial","age1-noQUD","13",7,"all.wav","r1-age1-no"
"[1974, 'No']",0,16.7574166666667,"practice_trial","age1-noQUD","0",8,"all.wav","r1-age1-no"
"[3048, 'Yes']",0,16.7574166666667,"practice_trial","age1-noQUD","0",9,"none.wav","r1-age1-no"
"[6124, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","11",11,"thirteen.wav","r1-age1-no"
"[2827, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","13",12,"all.wav","r1-age1-no"
"[5391, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","8",13,"eleven.wav","r1-age1-no"
"[2074, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","2",14,"two.wav","r1-age1-no"
"[2914, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","0",15,"summa.wav","r1-age1-no"
"[2268, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","0",16,"none.wav","r1-age1-no"
"[3749, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","13",17,"summa.wav","r1-age1-no"
"[1935, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","2",18,"all.wav","r1-age1-no"
"[2328, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","5",19,"all.wav","r1-age1-no"
"[1941, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","13",20,"summa.wav","r1-age1-no"
"[2727, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","5",21,"four.wav","r1-age1-no"
"[1971, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","2",22,"two.wav","r1-age1-no"
"[1880, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","13",23,"all.wav","r1-age1-no"
"[3383, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","8",24,"eight.wav","r1-age1-no"
"[3266, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","8",25,"none.wav","r1-age1-no"
"[1997, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","0",26,"five.wav","r1-age1-no"
"[3179, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","8",27,"summa.wav","r1-age1-no"
"[4167, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","13",28,"eight.wav","r1-age1-no"
"[4746, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","11",29,"eleven.wav","r1-age1-no"
"[2336, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","0",30,"eleven.wav","r1-age1-no"
"[1973, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","0",31,"summa.wav","r1-age1-no"
"[3663, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","11",32,"none.wav","r1-age1-no"
"[1973, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","13",33,"summa.wav","r1-age1-no"
"[1915, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","13",34,"all.wav","r1-age1-no"
"[1789, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","2",35,"two.wav","r1-age1-no"
"[2292, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","5",36,"summa.wav","r1-age1-no"
"[1879, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","13",37,"all.wav","r1-age1-no"
"[1979, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","11",38,"all.wav","r1-age1-no"
"[1987, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","0",39,"none.wav","r1-age1-no"
"[5649, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","11",40,"seven.wav","r1-age1-no"
"[3708, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","8",41,"eight.wav","r1-age1-no"
"[3169, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","5",42,"five.wav","r1-age1-no"
"[1887, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","13",43,"summa.wav","r1-age1-no"
"[1788, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","0",44,"all.wav","r1-age1-no"
"[2348, 'No']",0,16.7574166666667,"trial_1","age1-noQUD","5",45,"ten.wav","r1-age1-no"
"[1713, 'Yes']",0,16.7574166666667,"trial_1","age1-noQUD","2",46,"two.wav","r1-age1-no"
"[2119, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","11",47,"one.wav","r1-age1-no"
"[2267, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","2",48,"summa.wav","r1-age1-no"
"[1849, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","0",49,"none.wav","r1-age1-no"
"[4795, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","13",50,"ten.wav","r1-age1-no"
"[2308, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","13",51,"summa.wav","r1-age1-no"
"[2148, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","0",52,"three.wav","r1-age1-no"
"[3381, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","8",53,"eight.wav","r1-age1-no"
"[1670, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","13",54,"all.wav","r1-age1-no"
"[1789, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","5",55,"two.wav","r1-age1-no"
"[6294, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","13",56,"summa.wav","r1-age1-no"
"[1721, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","2",57,"two.wav","r1-age1-no"
"[1807, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","0",58,"summa.wav","r1-age1-no"
"[1970, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","5",59,"all.wav","r1-age1-no"
"[1677, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","8",60,"all.wav","r1-age1-no"
"[2708, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","5",61,"five.wav","r1-age1-no"
"[2381, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","13",62,"none.wav","r1-age1-no"
"[3777, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","8",63,"eight.wav","r1-age1-no"
"[1594, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","13",64,"all.wav","r1-age1-no"
"[5423, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","11",65,"summa.wav","r1-age1-no"
"[1685, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","0",66,"summa.wav","r1-age1-no"
"[1789, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","8",67,"two.wav","r1-age1-no"
"[1951, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","11",68,"all.wav","r1-age1-no"
"[2252, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","5",69,"five.wav","r1-age1-no"
"[1588, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","13",70,"all.wav","r1-age1-no"
"[1747, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","13",71,"five.wav","r1-age1-no"
"[4833, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","11",72,"eleven.wav","r1-age1-no"
"[1807, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","2",73,"two.wav","r1-age1-no"
"[1653, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","2",74,"none.wav","r1-age1-no"
"[2589, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","5",75,"nine.wav","r1-age1-no"
"[1741, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","13",76,"summa.wav","r1-age1-no"
"[1932, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","13",77,"summa.wav","r1-age1-no"
"[1502, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","13",78,"all.wav","r1-age1-no"
"[1532, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","0",79,"all.wav","r1-age1-no"
"[1854, 'No']",0,16.7574166666667,"trial_2","age1-noQUD","2",80,"twelve.wav","r1-age1-no"
"[1624, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","0",81,"none.wav","r1-age1-no"
"[3006, 'Yes']",0,16.7574166666667,"trial_2","age1-noQUD","8",82,"eight.wav","r1-age1-no"
"[0, 'Jessica']",1,8.2427,"bot_check","age1-noQUD","Jessica",1,"","r1-age1-no"
"[0, 'Four']",1,8.2427,"audio_check","age1-noQUD","",3,"","r1-age1-no"
"[2171, 'No']",1,8.2427,"practice_trial","age1-noQUD","13",6,"none.wav","r1-age1-no"
"[1698, 'Yes']",1,8.2427,"practice_trial","age1-noQUD","13",7,"all.wav","r1-age1-no"
"[1870, 'No']",1,8.2427,"practice_trial","age1-noQUD","0",8,"all.wav","r1-age1-no"
"[1636, 'Yes']",1,8.2427,"practice_trial","age1-noQUD","0",9,"none.wav","r1-age1-no"
"[4170, 'No']",1,8.2427,"trial_1","age1-noQUD","8",11,"eleven.wav","r1-age1-no"
"[2006, 'No']",1,8.2427,"trial_1","age1-noQUD","13",12,"summa.wav","r1-age1-no"
"[1536, 'No']",1,8.2427,"trial_1","age1-noQUD","13",13,"summa.wav","r1-age1-no"
"[1771, 'No']",1,8.2427,"trial_1","age1-noQUD","13",14,"eight.wav","r1-age1-no"
"[1676, 'No']",1,8.2427,"trial_1","age1-noQUD","5",15,"all.wav","r1-age1-no"
"[2469, 'Yes']",1,8.2427,"trial_1","age1-noQUD","8",16,"summa.wav","r1-age1-no"
"[2440, 'No']",1,8.2427,"trial_1","age1-noQUD","5",17,"four.wav","r1-age1-no"
"[1519, 'Yes']",1,8.2427,"trial_1","age1-noQUD","2",18,"two.wav","r1-age1-no"
"[1905, 'Yes']",1,8.2427,"trial_1","age1-noQUD","0",19,"none.wav","r1-age1-no"
"[1461, 'Yes']",1,8.2427,"trial_1","age1-noQUD","2",20,"two.wav","r1-age1-no"
"[1710, 'No']",1,8.2427,"trial_1","age1-noQUD","8",21,"none.wav","r1-age1-no"
"[1687, 'No']",1,8.2427,"trial_1","age1-noQUD","0",22,"summa.wav","r1-age1-no"
"[1738, 'No']",1,8.2427,"trial_1","age1-noQUD","0",23,"five.wav","r1-age1-no"
"[3883, 'No']",1,8.2427,"trial_1","age1-noQUD","11",24,"thirteen.wav","r1-age1-no"
"[2184, 'Yes']",1,8.2427,"trial_1","age1-noQUD","8",25,"eight.wav","r1-age1-no"
"[1346, 'Yes']",1,8.2427,"trial_1","age1-noQUD","13",26,"all.wav","r1-age1-no"
"[1322, 'Yes']",1,8.2427,"trial_1","age1-noQUD","13",27,"all.wav","r1-age1-no"
"[1176, 'No']",1,8.2427,"trial_1","age1-noQUD","2",28,"all.wav","r1-age1-no"
"[1453, 'Yes']",1,8.2427,"trial_1","age1-noQUD","5",29,"five.wav","r1-age1-no"
"[1209, 'No']",1,8.2427,"trial_1","age1-noQUD","13",30,"summa.wav","r1-age1-no"
"[1668, 'No']",1,8.2427,"trial_1","age1-noQUD","0",31,"eleven.wav","r1-age1-no"
"[1147, 'Yes']",1,8.2427,"trial_1","age1-noQUD","2",32,"two.wav","r1-age1-no"
"[783, 'Yes']",1,8.2427,"trial_1","age1-noQUD","13",33,"all.wav","r1-age1-no"
"[2964, 'Yes']",1,8.2427,"trial_1","age1-noQUD","8",34,"eight.wav","r1-age1-no"
"[1168, 'No']",1,8.2427,"trial_1","age1-noQUD","13",35,"summa.wav","r1-age1-no"
"[1016, 'Yes']",1,8.2427,"trial_1","age1-noQUD","2",36,"two.wav","r1-age1-no"
"[1505, 'No']",1,8.2427,"trial_1","age1-noQUD","11",37,"all.wav","r1-age1-no"
"[1346, 'Yes']",1,8.2427,"trial_1","age1-noQUD","0",38,"none.wav","r1-age1-no"
"[1452, 'No']",1,8.2427,"trial_1","age1-noQUD","11",39,"none.wav","r1-age1-no"
"[2858, 'Yes']",1,8.2427,"trial_1","age1-noQUD","11",40,"eleven.wav","r1-age1-no"
"[1374, 'No']",1,8.2427,"trial_1","age1-noQUD","5",41,"ten.wav","r1-age1-no"
"[1274, 'Yes']",1,8.2427,"trial_1","age1-noQUD","13",42,"all.wav","r1-age1-no"
"[1200, 'No']",1,8.2427,"trial_1","age1-noQUD","0",43,"summa.wav","r1-age1-no"
"[1104, 'No']",1,8.2427,"trial_1","age1-noQUD","0",44,"all.wav","r1-age1-no"
"[3509, 'No']",1,8.2427,"trial_1","age1-noQUD","11",45,"seven.wav","r1-age1-no"
"[1474, 'Yes']",1,8.2427,"trial_1","age1-noQUD","5",46,"summa.wav","r1-age1-no"
"[1861, 'Yes']",1,8.2427,"trial_2","age1-noQUD","5",47,"five.wav","r1-age1-no"
"[1278, 'No']",1,8.2427,"trial_2","age1-noQUD","0",48,"three.wav","r1-age1-no"
"[1307, 'No']",1,8.2427,"trial_2","age1-noQUD","8",49,"all.wav","r1-age1-no"
"[1238, 'Yes']",1,8.2427,"trial_2","age1-noQUD","0",50,"none.wav","r1-age1-no"
"[1083, 'No']",1,8.2427,"trial_2","age1-noQUD","5",51,"all.wav","r1-age1-no"
"[1149, 'Yes']",1,8.2427,"trial_2","age1-noQUD","8",52,"eight.wav","r1-age1-no"
"[1977, 'No']",1,8.2427,"trial_2","age1-noQUD","11",53,"one.wav","r1-age1-no"
"[852, 'Yes']",1,8.2427,"trial_2","age1-noQUD","13",54,"all.wav","r1-age1-no"
"[3171, 'Yes']",1,8.2427,"trial_2","age1-noQUD","2",55,"summa.wav","r1-age1-no"
"[1374, 'No']",1,8.2427,"trial_2","age1-noQUD","5",56,"two.wav","r1-age1-no"
"[921, 'Yes']",1,8.2427,"trial_2","age1-noQUD","13",57,"all.wav","r1-age1-no"
"[1533, 'No']",1,8.2427,"trial_2","age1-noQUD","13",58,"summa.wav","r1-age1-no"
"[1902, 'No']",1,8.2427,"trial_2","age1-noQUD","13",59,"ten.wav","r1-age1-no"
"[1939, 'Yes']",1,8.2427,"trial_2","age1-noQUD","8",60,"eight.wav","r1-age1-no"
"[1216, 'No']",1,8.2427,"trial_2","age1-noQUD","13",61,"none.wav","r1-age1-no"
"[3515, 'No']",1,8.2427,"trial_2","age1-noQUD","0",62,"summa.wav","r1-age1-no"
"[1780, 'Yes']",1,8.2427,"trial_2","age1-noQUD","13",63,"summa.wav","r1-age1-no"
"[1393, 'Yes']",1,8.2427,"trial_2","age1-noQUD","2",64,"two.wav","r1-age1-no"
"[1461, 'No']",1,8.2427,"trial_2","age1-noQUD","5",65,"nine.wav","r1-age1-no"
"[984, 'Yes']",1,8.2427,"trial_2","age1-noQUD","13",66,"all.wav","r1-age1-no"
"[1229, 'Yes']",1,8.2427,"trial_2","age1-noQUD","2",67,"two.wav","r1-age1-no"
"[1011, 'Yes']",1,8.2427,"trial_2","age1-noQUD","5",68,"five.wav","r1-age1-no"
"[1230, 'Yes']",1,8.2427,"trial_2","age1-noQUD","0",69,"none.wav","r1-age1-no"
"[1114, 'No']",1,8.2427,"trial_2","age1-noQUD","0",70,"summa.wav","r1-age1-no"
"[1314, 'Yes']",1,8.2427,"trial_2","age1-noQUD","8",71,"eight.wav","r1-age1-no"
"[2253, 'No']",1,8.2427,"trial_2","age1-noQUD","13",72,"summa.wav","r1-age1-no"
"[2128, 'Yes']",1,8.2427,"trial_2","age1-noQUD","11",73,"eleven.wav","r1-age1-no"
"[1272, 'No']",1,8.2427,"trial_2","age1-noQUD","2",74,"none.wav","r1-age1-no"
"[1235, 'No']",1,8.2427,"trial_2","age1-noQUD","11",75,"all.wav","r1-age1-no"
"[1093, 'No']",1,8.2427,"trial_2","age1-noQUD","0",76,"all.wav","r1-age1-no"
"[1229, 'No']",1,8.2427,"trial_2","age1-noQUD","2",77,"twelve.wav","r1-age1-no"
"[1223, 'No']",1,8.2427,"trial_2","age1-noQUD","11",78,"summa.wav","r1-age1-no"
"[1097, 'No']",1,8.2427,"trial_2","age1-noQUD","13",79,"five.wav","r1-age1-no"
"[1044, 'Yes']",1,8.2427,"trial_2","age1-noQUD","13",80,"all.wav","r1-age1-no"
"[1661, 'No']",1,8.2427,"trial_2","age1-noQUD","13",81,"summa.wav","r1-age1-no"
"[1409, 'No']",1,8.2427,"trial_2","age1-noQUD","8",82,"two.wav","r1-age1-no"
"[0, 'Elizabeth']",2,8.09208333333333,"bot_check","age1-noQUD","Elizabeth",1,"","r1-age1-no"
"[0, 'Four']",2,8.09208333333333,"audio_check","age1-noQUD","",3,"","r1-age1-no"
"[1662, 'No']",2,8.09208333333333,"practice_trial","age1-noQUD","13",6,"none.wav","r1-age1-no"
"[1683, 'Yes']",2,8.09208333333333,"practice_trial","age1-noQUD","13",7,"all.wav","r1-age1-no"
"[4325, 'No']",2,8.09208333333333,"practice_trial","age1-noQUD","0",8,"all.wav","r1-age1-no"
"[2461, 'No']",2,8.09208333333333,"practice_trial","age1-noQUD","0",9,"none.wav","r1-age1-no"
"[2612, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","13",11,"all.wav","r1-age1-no"
"[3471, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","13",12,"eight.wav","r1-age1-no"
"[2555, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","13",13,"summa.wav","r1-age1-no"
"[2022, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","5",14,"four.wav","r1-age1-no"
"[2132, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","2",15,"all.wav","r1-age1-no"
"[1639, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","8",16,"summa.wav","r1-age1-no"
"[2475, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","8",17,"eleven.wav","r1-age1-no"
"[2113, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","13",18,"all.wav","r1-age1-no"
"[1718, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","5",19,"all.wav","r1-age1-no"
"[1691, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","0",20,"summa.wav","r1-age1-no"
"[2063, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","13",21,"summa.wav","r1-age1-no"
"[1645, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","8",22,"none.wav","r1-age1-no"
"[2064, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","0",23,"five.wav","r1-age1-no"
"[1919, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","8",24,"eight.wav","r1-age1-no"
"[4606, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","11",25,"thirteen.wav","r1-age1-no"
"[5386, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","0",26,"none.wav","r1-age1-no"
"[1700, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","2",27,"two.wav","r1-age1-no"
"[1444, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","2",28,"two.wav","r1-age1-no"
"[1981, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","0",29,"summa.wav","r1-age1-no"
"[1826, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","5",30,"summa.wav","r1-age1-no"
"[1633, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","5",31,"ten.wav","r1-age1-no"
"[3782, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","11",32,"eleven.wav","r1-age1-no"
"[2037, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","13",33,"summa.wav","r1-age1-no"
"[1191, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","5",34,"five.wav","r1-age1-no"
"[1393, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","0",35,"eleven.wav","r1-age1-no"
"[820, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","0",36,"none.wav","r1-age1-no"
"[1124, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","2",37,"two.wav","r1-age1-no"
"[1362, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","8",38,"eight.wav","r1-age1-no"
"[933, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","13",39,"all.wav","r1-age1-no"
"[1663, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","0",40,"all.wav","r1-age1-no"
"[1808, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","11",41,"none.wav","r1-age1-no"
"[1488, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","13",42,"all.wav","r1-age1-no"
"[988, 'Yes']",2,8.09208333333333,"trial_1","age1-noQUD","2",43,"two.wav","r1-age1-no"
"[2007, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","11",44,"seven.wav","r1-age1-no"
"[3039, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","13",45,"summa.wav","r1-age1-no"
"[1678, 'No']",2,8.09208333333333,"trial_1","age1-noQUD","11",46,"all.wav","r1-age1-no"
"[1559, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","11",47,"one.wav","r1-age1-no"
"[2369, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","13",48,"summa.wav","r1-age1-no"
"[3001, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","13",49,"none.wav","r1-age1-no"
"[1057, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","2",50,"two.wav","r1-age1-no"
"[2950, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","13",51,"summa.wav","r1-age1-no"
"[1422, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","0",52,"three.wav","r1-age1-no"
"[1617, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","8",53,"all.wav","r1-age1-no"
"[1778, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","0",54,"summa.wav","r1-age1-no"
"[2630, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","13",55,"ten.wav","r1-age1-no"
"[2340, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","8",56,"eight.wav","r1-age1-no"
"[1477, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","13",57,"all.wav","r1-age1-no"
"[1502, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","5",58,"two.wav","r1-age1-no"
"[1163, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","13",59,"all.wav","r1-age1-no"
"[950, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","5",60,"five.wav","r1-age1-no"
"[1901, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","2",61,"summa.wav","r1-age1-no"
"[1204, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","8",62,"eight.wav","r1-age1-no"
"[2307, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","0",63,"none.wav","r1-age1-no"
"[1523, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","5",64,"all.wav","r1-age1-no"
"[1771, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","13",65,"summa.wav","r1-age1-no"
"[1121, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","0",66,"summa.wav","r1-age1-no"
"[1310, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","2",67,"none.wav","r1-age1-no"
"[1436, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","8",68,"two.wav","r1-age1-no"
"[1364, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","13",69,"five.wav","r1-age1-no"
"[3248, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","11",70,"eleven.wav","r1-age1-no"
"[2144, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","8",71,"eight.wav","r1-age1-no"
"[1489, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","0",72,"none.wav","r1-age1-no"
"[1776, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","5",73,"nine.wav","r1-age1-no"
"[965, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","5",74,"five.wav","r1-age1-no"
"[1295, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","13",75,"all.wav","r1-age1-no"
"[1972, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","13",76,"summa.wav","r1-age1-no"
"[1394, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","11",77,"all.wav","r1-age1-no"
"[1124, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","0",78,"all.wav","r1-age1-no"
"[1157, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","13",79,"all.wav","r1-age1-no"
"[1318, 'No']",2,8.09208333333333,"trial_2","age1-noQUD","2",80,"twelve.wav","r1-age1-no"
"[1632, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","11",81,"summa.wav","r1-age1-no"
"[1073, 'Yes']",2,8.09208333333333,"trial_2","age1-noQUD","2",82,"two.wav","r1-age1-no"
"[0, 'Mary']",3,18.5552833333333,"bot_check","age1-noQUD","Mary",1,"","r1-age1-no"
"[0, 'Four']",3,18.5552833333333,"audio_check","age1-noQUD","",3,"","r1-age1-no"
"[2527, 'No']",3,18.5552833333333,"practice_trial","age1-noQUD","13",6,"none.wav","r1-age1-no"
"[1739, 'Yes']",3,18.5552833333333,"practice_trial","age1-noQUD","13",7,"all.wav","r1-age1-no"
"[1489, 'No']",3,18.5552833333333,"practice_trial","age1-noQUD","0",8,"all.wav","r1-age1-no"
"[1815, 'Yes']",3,18.5552833333333,"practice_trial","age1-noQUD","0",9,"none.wav","r1-age1-no"
"[2647, 'Yes']",3,18.5552833333333,"trial_1","age1-noQUD","13",11,"summa.wav","r1-age1-no"
"[1508, 'Yes']",3,18.5552833333333,"trial_1","age1-noQUD","13",12,"summa.wav","r1-age1-no"
"[3795, 'Yes']",3,18.5552833333333,"trial_1","age1-noQUD","8",13,"eight.wav","r1-age1-no"
"[4667, 'No']",3,18.5552833333333,"trial_1","age1-noQUD","8",14,"eleven.wav","r1-age1-no"
"[1745, 'Yes']",3,18.5552833333333,"trial_1","age1-noQUD","0",15,"none.wav","r1-age1-no"
"[1701, 'No']",3,18.5552833333333,"trial_1","age1-noQUD","0",16,"five.wav","r1-age1-no"
"[1686, 'No']",3,18.5552833333333,"trial_1","age1-noQUD","2",17,"all.wav","r1-age1-no"
"[1259, 'Yes']",3,18.5552833333333,"trial_1","age1-noQUD","13",18,"all.wav","r1-age1-no"
"[1488, 'No']",3,18.5552833333333,"trial_1","age1-noQUD","5",19,"all.wav","r1-age1-no"
"[1175, 'Yes']",3,18.5552833333333,"trial_1","age1-noQUD","2",20,"two.wav","r1-age1-no"
"[11164, 'No']",3,18.5552833333333,"trial_1","age1-noQUD","11",21,"thirteen.wav","r1-age1-no"
"[1836, 'No']",3,18.5552833333333,"trial_1","age1-noQUD","8",22,"none.wav","r1-age1-no"
"[2181, 'No']",3,18.5552833333333,"trial_1","age1-noQUD","5",23,"four.wav","r1-age1-no"
"[1549, 'Yes']",3,18.5552833333333,"trial_1","age1-noQUD","8",24,"summa.wav","r1-age1-no"
"[7116, 'Yes']",3,18.5552833333333,"trial_1","age1-noQUD","13",25,"eight.wav","r1-age1-no"
"[924, 'Yes']",3,18.5552833333333,"trial_1","age1-noQUD","13",26,"all.wav","r1-age1-no"
"[1148, 'Yes']",3,18.5552833333333,"trial_1","age1-noQUD","2",27,"two.wav","r1-age1-no"
"[1244, 'No']",3,18.5552833333333,"trial_1","age1-noQUD","0",28,"summa.wav","r1-age1-no"
"[2012, 'Yes']",3,18.5552833333333,"trial_1","age1-noQUD","5",29,"five.wav","r1-age1-no"
"[1609, 'No']",3,18.5552833333333,"trial_1","age1-noQUD","0",30,"eleven.wav","r1-age1-no"
