"","audio","Answer.condition","Answer.time_in_minutes","workerid","rawRT","key","slide_type","image","slide_number","logRT","rt"
"638","summa.wav","all_QUD",12.6953666666667,505,1180,"No","trial_2","13",49,7.07326971745971,1180
"639","summa.wav","all_QUD",12.6953666666667,505,1087,"No","trial_2","13",55,6.99117688712121,1087
"640","summa.wav","all_QUD",12.6953666666667,505,1783,"No","trial_2","13",66,7.48605261786314,1783
"641","summa.wav","all_QUD",12.6953666666667,505,1277,"No","trial_2","13",77,7.15226885603254,1277
"642","summa.wav","all_QUD",8.96396666666667,506,2324,"No","trial_1","13",23,7.7510451179718,2324
"643","summa.wav","all_QUD",8.96396666666667,506,1892,"No","trial_1","13",28,7.54538974961182,1892
"644","summa.wav","all_QUD",8.96396666666667,506,2348,"Yes","trial_1","13",32,7.76131918094799,2348
"645","summa.wav","all_QUD",8.96396666666667,506,1492,"No","trial_1","13",37,7.30787278076371,1492
"646","summa.wav","all_QUD",8.96396666666667,506,2442,"Yes","trial_2","13",54,7.80057265467065,2442
"647","summa.wav","all_QUD",8.96396666666667,506,1377,"Yes","trial_2","13",55,7.22766249872865,1377
"648","summa.wav","all_QUD",8.96396666666667,506,1507,"Yes","trial_2","13",73,7.3178761986265,1507
"649","summa.wav","all_QUD",8.96396666666667,506,1724,"Yes","trial_2","13",82,7.45240245122364,1724
"650","summa.wav","all_QUD",9.61265,507,2428,"No","trial_1","13",21,7.79482315217939,2428
"651","summa.wav","all_QUD",9.61265,507,2599,"No","trial_1","13",22,7.86288203464149,2599
"652","summa.wav","all_QUD",9.61265,507,1975,"No","trial_1","13",33,7.58832367733522,1975
"653","summa.wav","all_QUD",9.61265,507,1680,"No","trial_1","13",35,7.4265490723973,1680
"654","summa.wav","all_QUD",9.61265,507,1449,"No","trial_2","13",55,7.27862894232068,1449
"655","summa.wav","all_QUD",9.61265,507,1551,"No","trial_2","13",56,7.34665516317654,1551
"656","summa.wav","all_QUD",9.61265,507,2025,"No","trial_2","13",67,7.61332497954064,2025
"657","summa.wav","all_QUD",9.61265,507,1420,"No","trial_2","13",73,7.25841215059531,1420
"658","summa.wav","all_QUD",9.57765,508,2801,"No","trial_1","13",17,7.93773177526011,2801
"659","summa.wav","all_QUD",9.57765,508,2181,"No","trial_1","13",35,7.68753876620163,2181
"660","summa.wav","all_QUD",9.57765,508,2032,"No","trial_1","13",37,7.61677580869837,2032
"661","summa.wav","all_QUD",9.57765,508,1740,"No","trial_2","13",51,7.46164039220858,1740
"662","summa.wav","all_QUD",9.57765,508,1987,"No","trial_2","13",54,7.59438124255182,1987
"663","summa.wav","all_QUD",9.57765,508,1786,"No","trial_2","13",72,7.48773376143644,1786
"664","summa.wav","all_QUD",9.57765,508,1576,"No","trial_2","13",77,7.36264527041782,1576
"665","summa.wav","all_QUD",10.1789666666667,509,1854,"No","trial_1","13",14,7.5251007461258,1854
"666","summa.wav","all_QUD",10.1789666666667,509,1629,"No","trial_1","13",23,7.39572160860205,1629
"667","summa.wav","all_QUD",10.1789666666667,509,1723,"No","trial_1","13",35,7.45182223652793,1723
"668","summa.wav","all_QUD",10.1789666666667,509,1836,"No","trial_1","13",41,7.51534457118044,1836
"669","summa.wav","all_QUD",10.1789666666667,509,1225,"No","trial_2","13",50,7.11069612297883,1225
"670","summa.wav","all_QUD",10.1789666666667,509,1346,"No","trial_2","13",62,7.20489251020467,1346
"671","summa.wav","all_QUD",10.1789666666667,509,1631,"No","trial_2","13",73,7.39694860262101,1631
"672","summa.wav","all_QUD",10.1789666666667,509,1168,"No","trial_2","13",74,7.06304816338817,1168
"673","summa.wav","all_QUD",11.50295,511,2017,"No","trial_1","13",21,7.60936653795421,2017
"674","summa.wav","all_QUD",11.50295,511,2207,"No","trial_1","13",25,7.69938940625674,2207
"675","summa.wav","all_QUD",11.50295,511,3673,"Yes","trial_1","13",34,8.20876404581967,3673
"676","summa.wav","all_QUD",11.50295,511,2558,"Yes","trial_1","13",41,7.84698098213879,2558
"677","summa.wav","all_QUD",11.50295,511,2071,"No","trial_2","13",50,7.63578686139558,2071
"678","summa.wav","all_QUD",11.50295,511,2225,"No","trial_2","13",60,7.70751219460034,2225
"679","summa.wav","all_QUD",11.50295,511,1985,"No","trial_2","13",72,7.59337419312129,1985
"680","summa.wav","all_QUD",11.50295,511,2069,"No","trial_2","13",82,7.63482067774554,2069
"681","summa.wav","all_QUD",12.2122166666667,512,2101,"No","trial_1","13",12,7.650168700845,2101
"682","summa.wav","all_QUD",12.2122166666667,512,1656,"No","trial_1","13",16,7.4121603349452,1656
"683","summa.wav","all_QUD",12.2122166666667,512,1845,"No","trial_1","13",29,7.52023455647463,1845
"684","summa.wav","all_QUD",12.2122166666667,512,1751,"No","trial_1","13",44,7.46794233228585,1751
"685","summa.wav","all_QUD",12.2122166666667,512,2275,"No","trial_2","13",58,7.72973533138505,2275
"686","summa.wav","all_QUD",12.2122166666667,512,1569,"No","trial_2","13",63,7.35819375273303,1569
"687","summa.wav","all_QUD",12.2122166666667,512,1698,"No","trial_2","13",71,7.43720636687129,1698
"688","summa.wav","all_QUD",12.2122166666667,512,2417,"No","trial_2","13",76,7.79028238070348,2417
"689","summa.wav","all_QUD",11.3076,513,1742,"No","trial_1","13",23,7.46278915741245,1742
"690","summa.wav","all_QUD",11.3076,513,2027,"No","trial_1","13",27,7.614312146452,2027
"691","summa.wav","all_QUD",11.3076,513,1626,"No","trial_1","13",37,7.39387829010776,1626
"692","summa.wav","all_QUD",11.3076,513,2057,"No","trial_1","13",42,7.62900388965296,2057
"693","summa.wav","all_QUD",11.3076,513,1820,"No","trial_2","13",49,7.50659178007084,1820
"694","summa.wav","all_QUD",11.3076,513,1387,"No","trial_2","13",53,7.23489842031483,1387
"695","summa.wav","all_QUD",11.3076,513,1379,"No","trial_2","13",67,7.2291138777933,1379
"696","summa.wav","all_QUD",11.3076,513,1595,"No","trial_2","13",71,7.37462901521894,1595
"697","summa.wav","all_QUD",9.85316666666667,514,3442,"No","trial_1","13",11,8.14380797677148,3442
"698","summa.wav","all_QUD",9.85316666666667,514,1884,"No","trial_1","13",28,7.54115245513631,1884
"699","summa.wav","all_QUD",9.85316666666667,514,1740,"No","trial_1","13",37,7.46164039220858,1740
"700","summa.wav","all_QUD",9.85316666666667,514,1469,"No","trial_1","13",46,7.29233717617388,1469
"701","summa.wav","all_QUD",9.85316666666667,514,1114,"No","trial_2","13",55,7.01571242048723,1114
"702","summa.wav","all_QUD",9.85316666666667,514,1651,"No","trial_2","13",59,7.40913644392013,1651
"703","summa.wav","all_QUD",9.85316666666667,514,1756,"No","trial_2","13",70,7.47079377419506,1756
"704","summa.wav","all_QUD",9.85316666666667,514,1644,"No","trial_2","13",77,7.40488757561612,1644
"705","summa.wav","all_QUD",12.79585,515,3116,"Yes","trial_1","13",18,8.04430540699064,3116
"706","summa.wav","all_QUD",12.79585,515,1796,"Yes","trial_1","13",26,7.49331724886215,1796
"707","summa.wav","all_QUD",12.79585,515,1515,"Yes","trial_1","13",30,7.32317071794347,1515
"708","summa.wav","all_QUD",12.79585,515,1930,"Yes","trial_1","13",36,7.56527528189893,1930
"709","summa.wav","all_QUD",12.79585,515,1821,"Yes","trial_2","13",55,7.50714107972761,1821
"710","summa.wav","all_QUD",12.79585,515,1433,"No","trial_2","13",77,7.26752542782817,1433
"711","summa.wav","all_QUD",12.79585,515,1492,"Yes","trial_2","13",78,7.30787278076371,1492
"712","summa.wav","all_QUD",10.7451333333333,516,2055,"No","trial_1","13",15,7.62803112693033,2055
"713","summa.wav","all_QUD",10.7451333333333,516,1037,"No","trial_1","13",23,6.94408720822953,1037
"714","summa.wav","all_QUD",10.7451333333333,516,1273,"No","trial_1","13",35,7.14913159855741,1273
"715","summa.wav","all_QUD",10.7451333333333,516,1091,"No","trial_1","13",37,6.99484998583307,1091
"716","summa.wav","all_QUD",10.7451333333333,516,1303,"No","trial_2","13",59,7.17242457712485,1303
"717","summa.wav","all_QUD",10.7451333333333,516,1170,"No","trial_2","13",61,7.0647590277918,1170
"718","summa.wav","all_QUD",10.7451333333333,516,1499,"No","trial_2","13",69,7.3125534981026,1499
"719","summa.wav","all_QUD",10.7451333333333,516,1008,"No","trial_2","13",73,6.91572344863131,1008
"720","summa.wav","all_QUD",7.92266666666667,517,1566,"No","trial_1","13",13,7.35627987655075,1566
"721","summa.wav","all_QUD",7.92266666666667,517,1502,"No","trial_1","13",18,7.31455283232408,1502
"722","summa.wav","all_QUD",7.92266666666667,517,1454,"No","trial_1","13",35,7.28207365809346,1454
"723","summa.wav","all_QUD",7.92266666666667,517,989,"No","trial_1","13",44,6.89669433162271,989
"724","summa.wav","all_QUD",7.92266666666667,517,1094,"No","trial_2","13",51,6.99759598298193,1094
"725","summa.wav","all_QUD",7.92266666666667,517,1429,"No","trial_2","13",55,7.26473017792987,1429
"726","summa.wav","all_QUD",7.92266666666667,517,1202,"No","trial_2","13",76,7.09174211509515,1202
"727","summa.wav","all_QUD",7.92266666666667,517,1044,"No","trial_2","13",80,6.95081476844258,1044
"728","summa.wav","all_QUD",10.0847333333333,520,2698,"No","trial_1","13",24,7.9002660367677,2698
"729","summa.wav","all_QUD",10.0847333333333,520,2681,"No","trial_1","13",27,7.89394513823596,2681
"730","summa.wav","all_QUD",10.0847333333333,520,1815,"No","trial_1","13",34,7.50384074669895,1815
"731","summa.wav","all_QUD",10.0847333333333,520,1649,"No","trial_1","13",43,7.4079243225596,1649
"732","summa.wav","all_QUD",10.0847333333333,520,1661,"No","trial_2","13",52,7.41517510961329,1661
"733","summa.wav","all_QUD",10.0847333333333,520,1699,"No","trial_2","13",65,7.43779512167193,1699
"734","summa.wav","all_QUD",10.0847333333333,520,2568,"No","trial_2","13",66,7.85088266480985,2568
"735","summa.wav","all_QUD",10.0847333333333,520,1614,"No","trial_2","13",79,7.38647084882989,1614
"736","summa.wav","all_QUD",8.77146666666667,522,1617,"Yes","trial_1","13",33,7.38832785957711,1617
"737","summa.wav","all_QUD",8.77146666666667,522,1279,"Yes","trial_1","13",46,7.15383380157884,1279
"738","summa.wav","all_QUD",8.77146666666667,522,1298,"Yes","trial_2","13",57,7.16857989726403,1298
"739","summa.wav","all_QUD",8.77146666666667,522,1400,"Yes","trial_2","13",59,7.24422751560335,1400
"740","summa.wav","all_QUD",8.93006666666667,523,2704,"No","trial_1","13",19,7.90248743716286,2704
"741","summa.wav","all_QUD",8.93006666666667,523,1577,"No","trial_1","13",25,7.36327958696304,1577
"742","summa.wav","all_QUD",8.93006666666667,523,1641,"No","trial_1","13",31,7.40306109109009,1641
"743","summa.wav","all_QUD",8.93006666666667,523,1290,"No","trial_1","13",34,7.16239749735572,1290
"744","summa.wav","all_QUD",8.93006666666667,523,1264,"No","trial_2","13",49,7.1420365747068,1264
"745","summa.wav","all_QUD",8.93006666666667,523,1268,"No","trial_2","13",56,7.14519613499717,1268
"746","summa.wav","all_QUD",8.93006666666667,523,1863,"No","trial_2","13",77,7.52994337060159,1863
"747","summa.wav","all_QUD",8.93006666666667,523,1195,"No","trial_2","13",83,7.08590146436561,1195
"748","summa.wav","all_QUD",10.0396666666667,524,1922,"No","trial_1","13",11,7.56112158953024,1922
"749","summa.wav","all_QUD",10.0396666666667,524,1596,"No","trial_1","13",25,7.37525577800975,1596
"750","summa.wav","all_QUD",10.0396666666667,524,1675,"No","trial_1","13",42,7.42356844425917,1675
"751","summa.wav","all_QUD",10.0396666666667,524,1674,"No","trial_1","13",43,7.42297125104942,1674
"752","summa.wav","all_QUD",10.0396666666667,524,1663,"No","trial_2","13",59,7.41637847919293,1663
"753","summa.wav","all_QUD",10.0396666666667,524,1906,"No","trial_2","13",61,7.55276208421415,1906
"754","summa.wav","all_QUD",10.0396666666667,524,2035,"No","trial_2","13",73,7.6182510978767,2035
"755","summa.wav","all_QUD",10.0396666666667,524,1677,"No","trial_2","13",80,7.42476176182321,1677
"756","summa.wav","all_QUD",11.7377666666667,525,2514,"No","trial_1","13",14,7.82963038915019,2514
"757","summa.wav","all_QUD",11.7377666666667,525,1910,"No","trial_1","13",24,7.55485852104068,1910
"758","summa.wav","all_QUD",11.7377666666667,525,1937,"No","trial_1","13",32,7.568895663407,1937
"759","summa.wav","all_QUD",11.7377666666667,525,1993,"No","trial_1","13",44,7.59739632021279,1993
"760","summa.wav","all_QUD",11.7377666666667,525,2097,"No","trial_2","13",53,7.64826303090192,2097
"761","summa.wav","all_QUD",11.7377666666667,525,3045,"No","trial_2","13",59,8.021256180144,3045
"762","summa.wav","all_QUD",11.7377666666667,525,2581,"No","trial_2","13",66,7.85593219971861,2581
"763","summa.wav","all_QUD",11.7377666666667,525,2430,"No","trial_2","13",72,7.79564653633459,2430
"764","summa.wav","all_QUD",9.37648333333333,526,2961,"Yes","trial_1","13",22,7.99328232810159,2961
"765","summa.wav","all_QUD",9.37648333333333,526,1562,"No","trial_1","13",25,7.35372233039963,1562
"766","summa.wav","all_QUD",9.37648333333333,526,1537,"No","trial_1","13",33,7.3375877435386,1537
"767","summa.wav","all_QUD",9.37648333333333,526,1819,"No","trial_1","13",38,7.50604217851812,1819
"768","summa.wav","all_QUD",9.37648333333333,526,1776,"No","trial_2","13",52,7.48211892355212,1776
"769","summa.wav","all_QUD",9.37648333333333,526,2177,"No","trial_2","13",53,7.68570306123455,2177
"770","summa.wav","all_QUD",9.37648333333333,526,1958,"No","trial_2","13",82,7.57967882309046,1958
"771","summa.wav","all_QUD",9.37648333333333,526,1592,"Yes","trial_2","13",83,7.37274636640433,1592
"772","summa.wav","all_QUD",9.63215,527,2080,"No","trial_1","13",14,7.64012317269536,2080
"773","summa.wav","all_QUD",9.63215,527,1671,"No","trial_1","13",19,7.42117752859539,1671
"774","summa.wav","all_QUD",9.63215,527,1594,"No","trial_1","13",29,7.37400185935016,1594
"775","summa.wav","all_QUD",9.63215,527,1972,"No","trial_1","13",45,7.58680353516258,1972
"776","summa.wav","all_QUD",9.63215,527,1370,"No","trial_2","13",48,7.22256601882217,1370
"777","summa.wav","all_QUD",9.63215,527,1337,"No","trial_2","13",51,7.19818357710194,1337
"778","summa.wav","all_QUD",9.63215,527,1847,"No","trial_2","13",67,7.52131798019924,1847
"779","summa.wav","all_QUD",9.63215,527,1504,"No","trial_2","13",73,7.31588350450979,1504
"780","summa.wav","all_QUD",20.3137833333333,529,1699,"No","trial_1","13",19,7.43779512167193,1699
"781","summa.wav","all_QUD",20.3137833333333,529,1673,"No","trial_1","13",28,7.42237370098682,1673
"782","summa.wav","all_QUD",20.3137833333333,529,1531,"No","trial_1","13",42,7.33367639565768,1531
"783","summa.wav","all_QUD",20.3137833333333,529,1483,"No","trial_1","13",46,7.30182234213793,1483
"784","summa.wav","all_QUD",20.3137833333333,529,1755,"No","trial_2","13",55,7.47022413589997,1755
"785","summa.wav","all_QUD",20.3137833333333,529,1026,"No","trial_2","13",65,6.93342302573071,1026
"786","summa.wav","all_QUD",20.3137833333333,529,988,"No","trial_2","13",79,6.89568269774787,988
"787","summa.wav","all_QUD",20.3137833333333,529,1292,"No","trial_2","13",83,7.16394668434255,1292
"788","summa.wav","all_QUD",11.1369333333333,530,3069,"Yes","trial_1","13",16,8.02910705461974,3069
"789","summa.wav","all_QUD",11.1369333333333,530,2317,"Yes","trial_1","13",18,7.74802852443238,2317
"790","summa.wav","all_QUD",11.1369333333333,530,1901,"Yes","trial_1","13",38,7.55013534248843,1901
"791","summa.wav","all_QUD",11.1369333333333,530,1972,"Yes","trial_1","13",46,7.58680353516258,1972
"792","summa.wav","all_QUD",11.1369333333333,530,2376,"Yes","trial_2","13",59,7.77317368048254,2376
"793","summa.wav","all_QUD",11.1369333333333,530,2040,"Yes","trial_2","13",60,7.62070508683826,2040
"794","summa.wav","all_QUD",11.1369333333333,530,1722,"Yes","trial_2","13",69,7.45124168498768,1722
"795","summa.wav","all_QUD",11.1369333333333,530,1981,"Yes","trial_2","13",73,7.59135704669855,1981
"796","summa.wav","all_QUD",9.99026666666667,531,1702,"Yes","trial_1","13",16,7.43955930913332,1702
"797","summa.wav","all_QUD",9.99026666666667,531,2041,"No","trial_1","13",27,7.62119516280984,2041
"798","summa.wav","all_QUD",9.99026666666667,531,2427,"No","trial_2","13",52,7.7944112057266,2427
"799","summa.wav","all_QUD",9.99026666666667,531,1881,"No","trial_2","13",60,7.53955882930103,1881
"800","summa.wav","all_QUD",9.99026666666667,531,1982,"No","trial_2","13",68,7.59186171488993,1982
"801","summa.wav","all_QUD",9.99026666666667,531,2469,"No","trial_2","13",75,7.81156848934518,2469
"802","summa.wav","all_QUD",9.69285,532,1540,"No","trial_1","13",17,7.33953769540767,1540
"803","summa.wav","all_QUD",9.69285,532,1390,"No","trial_1","13",21,7.23705902612474,1390
"804","summa.wav","all_QUD",9.69285,532,1311,"No","trial_1","13",29,7.1785454837637,1311
"805","summa.wav","all_QUD",9.69285,532,1637,"Yes","trial_2","13",50,7.40062057737113,1637
"806","summa.wav","all_QUD",9.69285,532,1440,"Yes","trial_2","13",64,7.27239839257005,1440
"807","summa.wav","all_QUD",9.69285,532,1874,"Yes","trial_2","13",76,7.53583046279837,1874
"808","summa.wav","all_QUD",9.69285,532,2492,"Yes","trial_2","13",82,7.82084087990734,2492
"809","summa.wav","all_QUD",8.88728333333333,534,1632,"No","trial_1","13",19,7.39756153552405,1632
"810","summa.wav","all_QUD",8.88728333333333,534,1467,"No","trial_1","13",31,7.29097477814298,1467
"811","summa.wav","all_QUD",8.88728333333333,534,1124,"No","trial_1","13",38,7.02464903045364,1124
"812","summa.wav","all_QUD",8.88728333333333,534,1280,"No","trial_2","13",64,7.15461535691366,1280
"813","summa.wav","all_QUD",8.88728333333333,534,1045,"No","trial_2","13",65,6.95177216439891,1045
"814","summa.wav","all_QUD",8.88728333333333,534,1212,"No","trial_2","13",81,7.10002716662926,1212
"815","summa.wav","all_QUD",8.88728333333333,534,1546,"No","trial_2","13",83,7.34342622914737,1546
"816","summa.wav","all_QUD",12.2761833333333,535,3297,"Yes","trial_1","13",15,8.10076824307173,3297
"817","summa.wav","all_QUD",12.2761833333333,535,1628,"No","trial_1","13",23,7.39510754656249,1628
"818","summa.wav","all_QUD",12.2761833333333,535,1971,"No","trial_1","13",32,7.58629630715272,1971
"819","summa.wav","all_QUD",12.2761833333333,535,1364,"No","trial_1","13",38,7.21817683840341,1364
"820","summa.wav","all_QUD",12.2761833333333,535,1380,"No","trial_2","13",54,7.22983877815125,1380
"821","summa.wav","all_QUD",12.2761833333333,535,1380,"No","trial_2","13",59,7.22983877815125,1380
"822","summa.wav","all_QUD",12.2761833333333,535,1523,"No","trial_2","13",70,7.32843735289516,1523
"823","summa.wav","all_QUD",12.2761833333333,535,1283,"No","trial_2","13",71,7.15695636461564,1283
"824","summa.wav","all_QUD",12.4171333333333,536,2969,"Yes","trial_1","13",18,7.99598047476376,2969
"825","summa.wav","all_QUD",12.4171333333333,536,3174,"Yes","trial_1","13",19,8.06274790108635,3174
"826","summa.wav","all_QUD",12.4171333333333,536,2387,"No","trial_1","13",31,7.77779262633883,2387
"827","summa.wav","all_QUD",12.4171333333333,536,2622,"No","trial_1","13",43,7.87169266432365,2622
"828","summa.wav","all_QUD",12.4171333333333,536,2078,"No","trial_2","13",55,7.63916117165917,2078
"829","summa.wav","all_QUD",12.4171333333333,536,2293,"No","trial_2","13",64,7.7376162828579,2293
"830","summa.wav","all_QUD",12.4171333333333,536,2596,"No","trial_2","13",72,7.86172707782398,2596
"831","summa.wav","all_QUD",12.4171333333333,536,2353,"No","trial_2","13",82,7.76344638872736,2353
"832","summa.wav","all_QUD",9.20941666666667,537,1093,"No","trial_1","13",20,6.99668148817654,1093
"833","summa.wav","all_QUD",9.20941666666667,537,1292,"No","trial_1","13",24,7.16394668434255,1292
"834","summa.wav","all_QUD",9.20941666666667,537,1327,"No","trial_1","13",41,7.19067603433221,1327
"835","summa.wav","all_QUD",9.20941666666667,537,1232,"No","trial_1","13",42,7.11639414409346,1232
"836","summa.wav","all_QUD",9.20941666666667,537,1964,"No","trial_2","13",62,7.58273848891441,1964
"837","summa.wav","all_QUD",9.20941666666667,537,1826,"No","trial_2","13",63,7.50988306115491,1826
"838","summa.wav","all_QUD",9.20941666666667,537,1485,"No","trial_2","13",74,7.3031700512368,1485
"839","summa.wav","all_QUD",9.81213333333333,539,1459,"No","trial_1","13",23,7.28550654852279,1459
"840","summa.wav","all_QUD",9.81213333333333,539,1129,"No","trial_1","13",24,7.02908756414966,1129
"841","summa.wav","all_QUD",9.81213333333333,539,1625,"No","trial_1","13",36,7.39326309476384,1625
"842","summa.wav","all_QUD",9.81213333333333,539,1192,"No","trial_1","13",42,7.0833878476253,1192
"843","summa.wav","all_QUD",9.81213333333333,539,1748,"No","trial_2","13",53,7.46622755621548,1748
"844","summa.wav","all_QUD",9.81213333333333,539,1515,"No","trial_2","13",63,7.32317071794347,1515
"845","summa.wav","all_QUD",9.81213333333333,539,1474,"No","trial_2","13",73,7.29573507274928,1474
"846","summa.wav","all_QUD",9.81213333333333,539,1230,"No","trial_2","13",80,7.11476944836646,1230
"847","summa.wav","all_QUD",9.78295,540,2668,"Yes","trial_1","13",11,7.88908440703551,2668
"848","summa.wav","all_QUD",9.78295,540,2107,"Yes","trial_1","13",20,7.65302041380419,2107
"849","summa.wav","all_QUD",9.78295,540,2077,"Yes","trial_1","13",34,7.63867982387611,2077
"850","summa.wav","all_QUD",9.78295,540,2364,"Yes","trial_1","13",42,7.76811037852599,2364
"851","summa.wav","all_QUD",9.78295,540,2124,"Yes","trial_2","13",49,7.66105638236183,2124
"852","summa.wav","all_QUD",9.78295,540,1820,"Yes","trial_2","13",52,7.50659178007084,1820
"853","summa.wav","all_QUD",9.78295,540,1981,"Yes","trial_2","13",72,7.59135704669855,1981
"854","summa.wav","all_QUD",9.78295,540,2477,"Yes","trial_2","13",77,7.81480342948936,2477
"855","summa.wav","all_QUD",9.19401666666667,542,1646,"Yes","trial_1","13",23,7.40610338123702,1646
"856","summa.wav","all_QUD",9.19401666666667,542,1413,"Yes","trial_1","13",25,7.25347038268453,1413
"857","summa.wav","all_QUD",9.19401666666667,542,1523,"Yes","trial_1","13",40,7.32843735289516,1523
"858","summa.wav","all_QUD",9.19401666666667,542,1508,"Yes","trial_1","13",43,7.3185395485679,1508
"859","summa.wav","all_QUD",9.19401666666667,542,1436,"Yes","trial_2","13",50,7.26961674960817,1436
"860","summa.wav","all_QUD",9.19401666666667,542,1270,"Yes","trial_2","13",60,7.14677217945264,1270
"861","summa.wav","all_QUD",9.19401666666667,542,1508,"Yes","trial_2","13",70,7.3185395485679,1508
"862","summa.wav","all_QUD",9.19401666666667,542,3380,"Yes","trial_2","13",73,8.12563098847706,3380
"863","summa.wav","all_QUD",8.731,544,1514,"No","trial_1","13",11,7.32251043399739,1514
"864","summa.wav","all_QUD",8.731,544,1469,"No","trial_1","13",23,7.29233717617388,1469
"865","summa.wav","all_QUD",8.731,544,1475,"No","trial_1","13",31,7.29641326877392,1475
"866","summa.wav","all_QUD",8.731,544,1518,"No","trial_1","13",32,7.32514895795557,1518
"867","summa.wav","all_QUD",8.731,544,1464,"No","trial_2","13",52,7.28892769452126,1464
"868","summa.wav","all_QUD",8.731,544,1195,"No","trial_2","13",56,7.08590146436561,1195
"869","summa.wav","all_QUD",8.731,544,1267,"No","trial_2","13",67,7.14440718032114,1267
"870","summa.wav","all_QUD",8.731,544,1408,"No","trial_2","13",72,7.24992553671799,1408
"871","summa.wav","all_QUD",8.35541666666667,546,2508,"No","trial_1","13",17,7.82724090175281,2508
"872","summa.wav","all_QUD",8.35541666666667,546,1493,"No","trial_1","13",23,7.30854279753919,1493
"873","summa.wav","all_QUD",8.35541666666667,546,1273,"No","trial_1","13",36,7.14913159855741,1273
"874","summa.wav","all_QUD",8.35541666666667,546,1076,"No","trial_1","13",40,6.98100574072173,1076
"875","summa.wav","all_QUD",8.35541666666667,546,1563,"No","trial_2","13",53,7.35436233042148,1563
"876","summa.wav","all_QUD",8.35541666666667,546,1300,"No","trial_2","13",61,7.17011954344963,1300
"877","summa.wav","all_QUD",8.35541666666667,546,1742,"No","trial_2","13",68,7.46278915741245,1742
"878","summa.wav","all_QUD",8.35541666666667,546,1029,"No","trial_2","13",83,6.93634273583405,1029
"879","summa.wav","all_QUD",7.7841,547,3886,"No","trial_1","13",11,8.26513562993738,3886
"880","summa.wav","all_QUD",7.7841,547,1002,"No","trial_1","13",22,6.90975328164481,1002
"881","summa.wav","all_QUD",7.7841,547,859,"No","trial_2","13",49,6.75576892198425,859
"882","summa.wav","all_QUD",7.7841,547,939,"No","trial_2","13",52,6.84481547920826,939
"883","summa.wav","all_QUD",19.7478833333333,548,1987,"No","trial_1","13",12,7.59438124255182,1987
"884","summa.wav","all_QUD",19.7478833333333,548,1849,"No","trial_1","13",19,7.52240023138712,1849
"885","summa.wav","all_QUD",19.7478833333333,548,1701,"No","trial_1","13",32,7.43897159239586,1701
"886","summa.wav","all_QUD",19.7478833333333,548,1251,"No","trial_1","13",45,7.13169851046691,1251
"887","summa.wav","all_QUD",19.7478833333333,548,1251,"No","trial_2","13",59,7.13169851046691,1251
"888","summa.wav","all_QUD",19.7478833333333,548,1324,"No","trial_2","13",65,7.18841273649695,1324
"889","summa.wav","all_QUD",19.7478833333333,548,1019,"No","trial_2","13",68,6.92657703322272,1019
"890","summa.wav","all_QUD",19.7478833333333,548,1165,"No","trial_2","13",78,7.0604763659998,1165
"891","summa.wav","all_QUD",15.4084,549,1676,"No","trial_1","13",25,7.42416528104203,1676
"892","summa.wav","all_QUD",15.4084,549,1825,"No","trial_1","13",29,7.50933526601659,1825
"893","summa.wav","all_QUD",15.4084,549,2046,"No","trial_1","13",36,7.62364194651157,2046
"894","summa.wav","all_QUD",15.4084,549,1941,"No","trial_2","13",54,7.57095858316901,1941
"895","summa.wav","all_QUD",15.4084,549,1792,"No","trial_2","13",59,7.49108759353488,1792
"896","summa.wav","all_QUD",15.4084,549,1861,"No","trial_2","13",66,7.52886925664225,1861
"897","summa.wav","all_QUD",15.4084,549,1737,"No","trial_2","13",79,7.4599147662411,1737
"898","summa.wav","all_QUD",7.71926666666667,550,2216,"No","trial_1","13",18,7.70345904786717,2216
"899","summa.wav","all_QUD",7.71926666666667,550,1553,"No","trial_1","13",26,7.34794382314869,1553
"900","summa.wav","all_QUD",7.71926666666667,550,935,"No","trial_1","13",37,6.84054652928869,935
"901","summa.wav","all_QUD",7.71926666666667,550,1040,"No","trial_1","13",40,6.94697599213542,1040
"902","summa.wav","all_QUD",7.71926666666667,550,1517,"No","trial_2","13",58,7.32448997934853,1517
"903","summa.wav","all_QUD",7.71926666666667,550,1481,"No","trial_2","13",65,7.3004728142678,1481
"904","summa.wav","all_QUD",7.71926666666667,550,1415,"No","trial_2","13",72,7.25488481007734,1415
"905","summa.wav","all_QUD",7.71926666666667,550,1293,"No","trial_2","13",73,7.16472037877186,1293
"906","summa.wav","all_QUD",9.4283,553,1703,"No","trial_1","13",18,7.44014668066269,1703
"907","summa.wav","all_QUD",9.4283,553,1755,"No","trial_1","13",22,7.47022413589997,1755
"908","summa.wav","all_QUD",9.4283,553,1600,"No","trial_1","13",34,7.37775890822787,1600
"909","summa.wav","all_QUD",9.4283,553,1647,"No","trial_1","13",43,7.40671073017764,1647
"910","summa.wav","all_QUD",9.4283,553,1520,"No","trial_2","13",59,7.32646561384032,1520
"911","summa.wav","all_QUD",9.4283,553,1779,"No","trial_2","13",61,7.48380668766583,1779
"912","summa.wav","all_QUD",9.4283,553,1982,"No","trial_2","13",81,7.59186171488993,1982
"913","summa.wav","all_QUD",9.4283,553,1839,"No","trial_2","13",82,7.51697722460432,1839
"914","summa.wav","all_QUD",9.57176666666667,554,2760,"Yes","trial_1","13",21,7.9229859587112,2760
