"","X","Answer.time_in_minutes","rawRT","key","Answer.condition","slide_type","workerid","slide_number","image","audio","speaker_cond","logRT","rt"
"815",11633,11.5478666666667,1643,"No","all_QUD","trial_2",144,52,"13","some.wav","allQUD",7.40427911803727,1643
"816",11634,11.5478666666667,885,"No","all_QUD","trial_2",144,53,"13","some.wav","allQUD",6.78558764500793,885
"817",11660,11.5478666666667,2514,"No","all_QUD","trial_2",144,79,"13","some.wav","allQUD",7.82963038915019,2514
"818",11661,11.5478666666667,871,"No","all_QUD","trial_2",144,80,"13","some.wav","allQUD",6.7696419768525,871
"819",11685,12.86525,3146,"No","all_QUD","trial_1",145,24,"13","some.wav","allQUD",8.05388708361822,3146
"820",11687,12.86525,1934,"No","all_QUD","trial_1",145,26,"13","some.wav","allQUD",7.56734567601324,1934
"821",11698,12.86525,2027,"No","all_QUD","trial_1",145,37,"13","some.wav","allQUD",7.614312146452,2027
"822",11703,12.86525,2920,"No","all_QUD","trial_1",145,42,"13","some.wav","allQUD",7.97933889526233,2920
"823",11715,12.86525,1993,"No","all_QUD","trial_2",145,54,"13","some.wav","allQUD",7.59739632021279,1993
"824",11716,12.86525,2927,"No","all_QUD","trial_2",145,55,"13","some.wav","allQUD",7.98173328669189,2927
"825",11727,12.86525,1792,"No","all_QUD","trial_2",145,66,"13","some.wav","allQUD",7.49108759353488,1792
"826",11741,12.86525,2615,"No","all_QUD","trial_2",145,80,"13","some.wav","allQUD",7.86901937649902,2615
"827",11752,11.5934333333333,2217,"Yes","all_QUD","trial_1",146,11,"13","some.wav","allQUD",7.70391020961631,2217
"828",11762,11.5934333333333,1978,"Yes","all_QUD","trial_1",146,21,"13","some.wav","allQUD",7.58984151218266,1978
"829",11776,11.5934333333333,2818,"Yes","all_QUD","trial_1",146,35,"13","some.wav","allQUD",7.94378269245863,2818
"830",11787,11.5934333333333,2144,"Yes","all_QUD","trial_1",146,46,"13","some.wav","allQUD",7.67042852219069,2144
"831",11794,11.5934333333333,1717,"Yes","all_QUD","trial_2",146,53,"13","some.wav","allQUD",7.44833386089748,1717
"832",11805,11.5934333333333,1932,"Yes","all_QUD","trial_2",146,64,"13","some.wav","allQUD",7.56631101477246,1932
"833",11808,11.5934333333333,2124,"Yes","all_QUD","trial_2",146,67,"13","some.wav","allQUD",7.66105638236183,2124
"834",11823,11.5934333333333,1775,"Yes","all_QUD","trial_2",146,82,"13","some.wav","allQUD",7.48155570190952,1775
"835",11835,12.72775,2530,"Yes","all_QUD","trial_1",147,13,"13","some.wav","allQUD",7.83597458172157,2530
"836",11847,12.72775,2029,"No","all_QUD","trial_1",147,25,"13","some.wav","allQUD",7.61529833982581,2029
"837",11861,12.72775,1859,"Yes","all_QUD","trial_1",147,39,"13","some.wav","allQUD",7.52779398772144,1859
"838",11863,12.72775,1891,"No","all_QUD","trial_1",147,41,"13","some.wav","allQUD",7.54486106865846,1891
"839",11875,12.72775,1723,"No","all_QUD","trial_2",147,53,"13","some.wav","allQUD",7.45182223652793,1723
"840",11881,12.72775,1507,"No","all_QUD","trial_2",147,59,"13","some.wav","allQUD",7.3178761986265,1507
"841",11894,12.72775,1127,"No","all_QUD","trial_2",147,72,"13","some.wav","allQUD",7.02731451403978,1127
"842",11898,12.72775,1496,"No","all_QUD","trial_2",147,76,"13","some.wav","allQUD",7.31055015853442,1496
"843",11914,17.0713666666667,2080,"No","all_QUD","trial_1",148,12,"13","some.wav","allQUD",7.64012317269536,2080
"844",11916,17.0713666666667,2311,"Yes","all_QUD","trial_1",148,14,"13","some.wav","allQUD",7.74543561027438,2311
"845",11931,17.0713666666667,2853,"Yes","all_QUD","trial_1",148,29,"13","some.wav","allQUD",7.9561263512135,2853
"846",11934,17.0713666666667,1738,"Yes","all_QUD","trial_1",148,32,"13","some.wav","allQUD",7.46049030582534,1738
"847",11955,17.0713666666667,1719,"Yes","all_QUD","trial_2",148,53,"13","some.wav","allQUD",7.44949800538285,1719
"848",11957,17.0713666666667,1841,"Yes","all_QUD","trial_2",148,55,"13","some.wav","allQUD",7.51806418123308,1841
"849",11972,17.0713666666667,1671,"Yes","all_QUD","trial_2",148,70,"13","some.wav","allQUD",7.42117752859539,1671
"850",11974,17.0713666666667,1608,"Yes","all_QUD","trial_2",148,72,"13","some.wav","allQUD",7.38274644973891,1608
"851",12073,6.67728333333333,1544,"Yes","all_QUD","trial_1",150,11,"13","some.wav","allQUD",7.34213173058472,1544
"852",12074,6.67728333333333,1478,"Yes","all_QUD","trial_1",150,12,"13","some.wav","allQUD",7.29844510150815,1478
"853",12101,6.67728333333333,1280,"Yes","all_QUD","trial_1",150,39,"13","some.wav","allQUD",7.15461535691366,1280
"854",12117,6.67728333333333,1344,"Yes","all_QUD","trial_2",150,55,"13","some.wav","allQUD",7.20340552108309,1344
"855",12118,6.67728333333333,1002,"Yes","all_QUD","trial_2",150,56,"13","some.wav","allQUD",6.90975328164481,1002
"856",12133,6.67728333333333,1064,"Yes","all_QUD","trial_2",150,71,"13","some.wav","allQUD",6.96979066990159,1064
"857",12145,6.67728333333333,1501,"Yes","all_QUD","trial_2",150,83,"13","some.wav","allQUD",7.31388683163346,1501
"858",12164,7.4424,1846,"Yes","all_QUD","trial_1",151,22,"13","some.wav","allQUD",7.5207764150628,1846
"859",12168,7.4424,907,"No","all_QUD","trial_1",151,26,"13","some.wav","allQUD",6.81014245011514,907
"860",12188,7.4424,1283,"No","all_QUD","trial_1",151,46,"13","some.wav","allQUD",7.15695636461564,1283
"861",12193,7.4424,915,"No","all_QUD","trial_2",151,51,"13","some.wav","allQUD",6.81892406527552,915
"862",12211,7.4424,820,"No","all_QUD","trial_2",151,69,"13","some.wav","allQUD",6.7093043402583,820
"863",12317,9.92078333333333,1949,"No","all_QUD","trial_1",153,15,"13","some.wav","allQUD",7.57507169950756,1949
"864",12328,9.92078333333333,1325,"No","all_QUD","trial_1",153,26,"13","some.wav","allQUD",7.18916773842032,1325
"865",12331,9.92078333333333,1207,"No","all_QUD","trial_1",153,29,"13","some.wav","allQUD",7.09589322109753,1207
"866",12333,9.92078333333333,1323,"No","all_QUD","trial_1",153,31,"13","some.wav","allQUD",7.18765716411496,1323
"867",12365,9.92078333333333,1023,"No","all_QUD","trial_2",153,63,"13","some.wav","allQUD",6.93049476595163,1023
"868",12375,9.92078333333333,1023,"No","all_QUD","trial_2",153,73,"13","some.wav","allQUD",6.93049476595163,1023
"869",12383,9.92078333333333,991,"No","all_QUD","trial_2",153,81,"13","some.wav","allQUD",6.89871453432999,991
"870",12397,9.12005,3434,"Yes","all_QUD","trial_1",154,15,"13","some.wav","allQUD",8.14148104145742,3434
"871",12402,9.12005,1724,"No","all_QUD","trial_1",154,20,"13","some.wav","allQUD",7.45240245122364,1724
"872",12413,9.12005,1644,"No","all_QUD","trial_1",154,31,"13","some.wav","allQUD",7.40488757561612,1644
"873",12424,9.12005,1666,"No","all_QUD","trial_1",154,42,"13","some.wav","allQUD",7.41818082272679,1666
"874",12441,9.12005,1568,"No","all_QUD","trial_2",154,59,"13","some.wav","allQUD",7.35755620091035,1568
"875",12443,9.12005,1710,"No","all_QUD","trial_2",154,61,"13","some.wav","allQUD",7.44424864949671,1710
"876",12457,9.12005,1498,"No","all_QUD","trial_2",154,75,"13","some.wav","allQUD",7.31188616407716,1498
"877",12460,9.12005,1478,"No","all_QUD","trial_2",154,78,"13","some.wav","allQUD",7.29844510150815,1478
"878",12475,10.6348333333333,2721,"Yes","all_QUD","trial_1",155,13,"13","some.wav","allQUD",7.90875473878325,2721
"879",12481,10.6348333333333,2206,"Yes","all_QUD","trial_1",155,19,"13","some.wav","allQUD",7.69893619981345,2206
"880",12493,10.6348333333333,2116,"Yes","all_QUD","trial_1",155,31,"13","some.wav","allQUD",7.65728279297819,2116
"881",12507,10.6348333333333,1876,"Yes","all_QUD","trial_1",155,45,"13","some.wav","allQUD",7.53689712956617,1876
"882",12526,10.6348333333333,2148,"Yes","all_QUD","trial_2",155,64,"13","some.wav","allQUD",7.67229245562876,2148
"883",12527,10.6348333333333,1935,"Yes","all_QUD","trial_2",155,65,"13","some.wav","allQUD",7.56786260546388,1935
"884",12541,10.6348333333333,1664,"Yes","all_QUD","trial_2",155,79,"13","some.wav","allQUD",7.41697962138115,1664
"885",12543,10.6348333333333,1813,"Yes","all_QUD","trial_2",155,81,"13","some.wav","allQUD",7.50273821075485,1813
"886",12567,15.4829,1991,"No","all_QUD","trial_1",156,25,"13","some.wav","allQUD",7.5963923040642,1991
"887",12570,15.4829,1580,"No","all_QUD","trial_1",156,28,"13","some.wav","allQUD",7.36518012602101,1580
"888",12577,15.4829,1614,"No","all_QUD","trial_1",156,35,"13","some.wav","allQUD",7.38647084882989,1614
"889",12584,15.4829,1636,"No","all_QUD","trial_1",156,42,"13","some.wav","allQUD",7.40000951716269,1636
"890",12590,15.4829,1734,"No","all_QUD","trial_2",156,48,"13","some.wav","allQUD",7.45818615734049,1734
"891",12598,15.4829,1637,"No","all_QUD","trial_2",156,56,"13","some.wav","allQUD",7.40062057737113,1637
"892",12622,15.4829,1596,"No","all_QUD","trial_2",156,80,"13","some.wav","allQUD",7.37525577800975,1596
"893",12623,15.4829,1721,"No","all_QUD","trial_2",156,81,"13","some.wav","allQUD",7.45066079621154,1721
"894",12646,12.9489,2311,"Yes","all_QUD","trial_1",157,24,"13","some.wav","allQUD",7.74543561027438,2311
"895",12650,12.9489,1509,"Yes","all_QUD","trial_1",157,28,"13","some.wav","allQUD",7.31920245876785,1509
"896",12655,12.9489,1454,"Yes","all_QUD","trial_1",157,33,"13","some.wav","allQUD",7.28207365809346,1454
"897",12662,12.9489,1337,"Yes","all_QUD","trial_1",157,40,"13","some.wav","allQUD",7.19818357710194,1337
"898",12671,12.9489,1488,"Yes","all_QUD","trial_2",157,49,"13","some.wav","allQUD",7.30518821539304,1488
"899",12672,12.9489,1583,"Yes","all_QUD","trial_2",157,50,"13","some.wav","allQUD",7.36707705988101,1583
"900",12698,12.9489,1395,"Yes","all_QUD","trial_2",157,76,"13","some.wav","allQUD",7.24064969425547,1395
"901",12703,12.9489,1415,"Yes","all_QUD","trial_2",157,81,"13","some.wav","allQUD",7.25488481007734,1415
"902",12873,9.30028333333333,2928,"No","all_QUD","trial_1",160,11,"13","some.wav","allQUD",7.9820748750812,2928
"903",12887,9.30028333333333,2165,"No","all_QUD","trial_1",160,25,"13","some.wav","allQUD",7.68017564043659,2165
"904",12891,9.30028333333333,1701,"No","all_QUD","trial_1",160,29,"13","some.wav","allQUD",7.43897159239586,1701
"905",12906,9.30028333333333,1552,"No","all_QUD","trial_1",160,44,"13","some.wav","allQUD",7.34729970074316,1552
"906",12911,9.30028333333333,1490,"No","all_QUD","trial_2",160,49,"13","some.wav","allQUD",7.30653139893951,1490
"907",12917,9.30028333333333,1570,"No","all_QUD","trial_2",160,55,"13","some.wav","allQUD",7.35883089834235,1570
"908",12928,9.30028333333333,2015,"No","all_QUD","trial_2",160,66,"13","some.wav","allQUD",7.60837447438078,2015
"909",12942,9.30028333333333,1878,"No","all_QUD","trial_2",160,80,"13","some.wav","allQUD",7.53796265976821,1878
"910",12953,11.2299,2830,"No","all_QUD","trial_1",161,11,"13","some.wav","allQUD",7.94803199063728,2830
"911",12969,11.2299,1912,"Yes","all_QUD","trial_1",161,27,"13","some.wav","allQUD",7.55590509361135,1912
"912",12971,11.2299,1516,"Yes","all_QUD","trial_1",161,29,"13","some.wav","allQUD",7.32383056620232,1516
"913",12976,11.2299,1427,"Yes","all_QUD","trial_1",161,34,"13","some.wav","allQUD",7.26332961747684,1427
"914",12996,11.2299,1371,"Yes","all_QUD","trial_2",161,54,"13","some.wav","allQUD",7.22329567956231,1371
"915",13006,11.2299,1548,"Yes","all_QUD","trial_2",161,64,"13","some.wav","allQUD",7.34471905414967,1548
"916",13010,11.2299,1374,"Yes","all_QUD","trial_2",161,68,"13","some.wav","allQUD",7.22548147278229,1374
"917",13012,11.2299,1346,"Yes","all_QUD","trial_2",161,70,"13","some.wav","allQUD",7.20489251020467,1346
"918",13038,9.48548333333333,1627,"No","all_QUD","trial_1",162,16,"13","some.wav","allQUD",7.39449310721904,1627
"919",13049,9.48548333333333,1307,"No","all_QUD","trial_1",162,27,"13","some.wav","allQUD",7.17548971362422,1307
"920",13051,9.48548333333333,1592,"No","all_QUD","trial_1",162,29,"13","some.wav","allQUD",7.37274636640433,1592
"921",13061,9.48548333333333,2010,"No","all_QUD","trial_1",162,39,"13","some.wav","allQUD",7.60589000105312,2010
"922",13078,9.48548333333333,1163,"No","all_QUD","trial_2",162,56,"13","some.wav","allQUD",7.05875815251866,1163
"923",13081,9.48548333333333,3099,"No","all_QUD","trial_2",162,59,"13","some.wav","allQUD",8.03883475778775,3099
"924",13094,9.48548333333333,1203,"No","all_QUD","trial_2",162,72,"13","some.wav","allQUD",7.09257371597468,1203
"925",13100,9.48548333333333,1147,"No","all_QUD","trial_2",162,78,"13","some.wav","allQUD",7.04490511712937,1147
"926",13122,9.85375,1905,"Yes","all_QUD","trial_1",163,20,"13","some.wav","allQUD",7.5522372875608,1905
"927",13125,9.85375,1329,"Yes","all_QUD","trial_1",163,23,"13","some.wav","allQUD",7.19218205871325,1329
"928",13133,9.85375,1321,"Yes","all_QUD","trial_1",163,31,"13","some.wav","allQUD",7.18614430452233,1321
"929",13141,9.85375,1289,"Yes","all_QUD","trial_1",163,39,"13","some.wav","allQUD",7.16162200293919,1289
"930",13154,9.85375,1370,"Yes","all_QUD","trial_2",163,52,"13","some.wav","allQUD",7.22256601882217,1370
"931",13156,9.85375,1135,"Yes","all_QUD","trial_2",163,54,"13","some.wav","allQUD",7.0343879299155,1135
"932",13179,9.85375,972,"No","all_QUD","trial_2",163,77,"13","some.wav","allQUD",6.87935580446044,972
"933",13184,9.85375,1617,"Yes","all_QUD","trial_2",163,82,"13","some.wav","allQUD",7.38832785957711,1617
"934",13196,9.10423333333333,3469,"No","all_QUD","trial_1",164,14,"13","some.wav","allQUD",8.15162164696975,3469
"935",13204,9.10423333333333,1722,"No","all_QUD","trial_1",164,22,"13","some.wav","allQUD",7.45124168498768,1722
"936",13212,9.10423333333333,2169,"No","all_QUD","trial_1",164,30,"13","some.wav","allQUD",7.68202151082687,2169
"937",13228,9.10423333333333,1068,"No","all_QUD","trial_1",164,46,"13","some.wav","allQUD",6.97354301952014,1068
"938",13236,9.10423333333333,1969,"No","all_QUD","trial_2",164,54,"13","some.wav","allQUD",7.58528107863913,1969
"939",13242,9.10423333333333,1591,"No","all_QUD","trial_2",164,60,"13","some.wav","allQUD",7.37211802833779,1591
"940",13253,9.10423333333333,1644,"No","all_QUD","trial_2",164,71,"13","some.wav","allQUD",7.40488757561612,1644
"941",13257,9.10423333333333,1165,"No","all_QUD","trial_2",164,75,"13","some.wav","allQUD",7.0604763659998,1165
"942",13277,9.73748333333333,2524,"No","all_QUD","trial_1",165,15,"13","some.wav","allQUD",7.8336002236611,2524
"943",13281,9.73748333333333,1796,"Yes","all_QUD","trial_1",165,19,"13","some.wav","allQUD",7.49331724886215,1796
"944",13296,9.73748333333333,1764,"Yes","all_QUD","trial_1",165,34,"13","some.wav","allQUD",7.47533923656674,1764
"945",13300,9.73748333333333,1756,"Yes","all_QUD","trial_1",165,38,"13","some.wav","allQUD",7.47079377419506,1756
"946",13326,9.73748333333333,1939,"Yes","all_QUD","trial_2",165,64,"13","some.wav","allQUD",7.56992765524265,1939
"947",13327,9.73748333333333,2260,"Yes","all_QUD","trial_2",165,65,"13","some.wav","allQUD",7.72312009226633,2260
"948",13328,9.73748333333333,1757,"Yes","all_QUD","trial_2",165,66,"13","some.wav","allQUD",7.4713630881871,1757
"949",13345,9.73748333333333,1660,"Yes","all_QUD","trial_2",165,83,"13","some.wav","allQUD",7.41457288135059,1660
"950",13434,8.39775,2407,"No","all_QUD","trial_1",167,11,"13","some.wav","allQUD",7.78613643778307,2407
"951",13440,8.39775,1436,"No","all_QUD","trial_1",167,17,"13","some.wav","allQUD",7.26961674960817,1436
"952",13452,8.39775,1447,"Yes","all_QUD","trial_1",167,29,"13","some.wav","allQUD",7.27724772663148,1447
"953",13464,8.39775,1157,"Yes","all_QUD","trial_1",167,41,"13","some.wav","allQUD",7.05358572719368,1157
"954",13476,8.39775,1345,"Yes","all_QUD","trial_2",167,53,"13","some.wav","allQUD",7.20414929203594,1345
"955",13483,8.39775,1295,"Yes","all_QUD","trial_2",167,60,"13","some.wav","allQUD",7.16626597413364,1295
"956",13490,8.39775,1368,"Yes","all_QUD","trial_2",167,67,"13","some.wav","allQUD",7.2211050981825,1368
"957",13499,8.39775,1127,"Yes","all_QUD","trial_2",167,76,"13","some.wav","allQUD",7.02731451403978,1127
"958",13528,8.30203333333333,1370,"No","all_QUD","trial_1",168,25,"13","some.wav","allQUD",7.22256601882217,1370
"959",13530,8.30203333333333,858,"No","all_QUD","trial_1",168,27,"13","some.wav","allQUD",6.75460409948796,858
"960",13532,8.30203333333333,905,"No","all_QUD","trial_1",168,29,"13","some.wav","allQUD",6.80793494369993,905
"961",13537,8.30203333333333,903,"No","all_QUD","trial_1",168,34,"13","some.wav","allQUD",6.80572255341699,903
"962",13564,8.30203333333333,1247,"No","all_QUD","trial_2",168,61,"13","some.wav","allQUD",7.12849594568004,1247
"963",13566,8.30203333333333,1798,"No","all_QUD","trial_2",168,63,"13","some.wav","allQUD",7.49443021503157,1798
"964",13581,8.30203333333333,1157,"No","all_QUD","trial_2",168,78,"13","some.wav","allQUD",7.05358572719368,1157
"965",13586,8.30203333333333,941,"No","all_QUD","trial_2",168,83,"13","some.wav","allQUD",6.84694313958538,941
"966",13599,11.2518833333333,3271,"No","all_QUD","trial_1",169,16,"13","some.wav","allQUD",8.09285102753838,3271
"967",13611,11.2518833333333,1470,"No","all_QUD","trial_1",169,28,"13","some.wav","allQUD",7.29301767977278,1470
"968",13624,11.2518833333333,2388,"No","all_QUD","trial_1",169,41,"13","some.wav","allQUD",7.77821147451249,2388
"969",13626,11.2518833333333,1319,"No","all_QUD","trial_1",169,43,"13","some.wav","allQUD",7.18462915271731,1319
"970",13641,11.2518833333333,1994,"Yes","all_QUD","trial_2",169,58,"13","some.wav","allQUD",7.59789795052178,1994
"971",13645,11.2518833333333,2302,"No","all_QUD","trial_2",169,62,"13","some.wav","allQUD",7.74153358928183,2302
"972",13653,11.2518833333333,1405,"No","all_QUD","trial_2",169,70,"13","some.wav","allQUD",7.24779258176785,1405
"973",13665,11.2518833333333,1666,"No","all_QUD","trial_2",169,82,"13","some.wav","allQUD",7.41818082272679,1666
"974",13677,9.80436666666667,2017,"Yes","all_QUD","trial_1",170,14,"13","some.wav","allQUD",7.60936653795421,2017
"975",13682,9.80436666666667,1417,"Yes","all_QUD","trial_1",170,19,"13","some.wav","allQUD",7.25629723969068,1417
"976",13694,9.80436666666667,1178,"Yes","all_QUD","trial_1",170,31,"13","some.wav","allQUD",7.07157336421153,1178
"977",13702,9.80436666666667,1467,"Yes","all_QUD","trial_1",170,39,"13","some.wav","allQUD",7.29097477814298,1467
"978",13723,9.80436666666667,1521,"Yes","all_QUD","trial_2",170,60,"13","some.wav","allQUD",7.32712329225929,1521
"979",13726,9.80436666666667,1355,"Yes","all_QUD","trial_2",170,63,"13","some.wav","allQUD",7.2115567333138,1355
"980",13730,9.80436666666667,1330,"Yes","all_QUD","trial_2",170,67,"13","some.wav","allQUD",7.1929342212158,1330
"981",13731,9.80436666666667,1214,"Yes","all_QUD","trial_2",170,68,"13","some.wav","allQUD",7.10167597161944,1214
"982",13846,19.6286166666667,2008,"No","all_QUD","trial_1",172,23,"13","some.wav","allQUD",7.60489448081162,2008
"983",13849,19.6286166666667,1444,"No","all_QUD","trial_1",172,26,"13","some.wav","allQUD",7.27517231945277,1444
"984",13852,19.6286166666667,2336,"No","all_QUD","trial_1",172,29,"13","some.wav","allQUD",7.75619534394812,2336
"985",13856,19.6286166666667,1922,"No","all_QUD","trial_1",172,33,"13","some.wav","allQUD",7.56112158953024,1922
"986",13877,19.6286166666667,1574,"No","all_QUD","trial_2",172,54,"13","some.wav","allQUD",7.36137542897735,1574
"987",13885,19.6286166666667,1919,"No","all_QUD","trial_2",172,62,"13","some.wav","allQUD",7.5595594960077,1919
"988",13904,19.6286166666667,1902,"Yes","all_QUD","trial_2",172,81,"13","some.wav","allQUD",7.55066124310534,1902
"989",13905,19.6286166666667,2698,"No","all_QUD","trial_2",172,82,"13","some.wav","allQUD",7.9002660367677,2698
"990",14000,9.77698333333333,2419,"No","all_QUD","trial_1",174,17,"13","some.wav","allQUD",7.79110951061003,2419
"991",14006,9.77698333333333,867,"No","all_QUD","trial_1",174,23,"13","some.wav","allQUD",6.76503897678054,867
"992",14021,9.77698333333333,1119,"No","all_QUD","trial_1",174,38,"13","some.wav","allQUD",7.02019070831193,1119
"993",14029,9.77698333333333,975,"No","all_QUD","trial_1",174,46,"13","some.wav","allQUD",6.88243747099785,975
"994",14041,9.77698333333333,2035,"No","all_QUD","trial_2",174,58,"13","some.wav","allQUD",7.6182510978767,2035
"995",14044,9.77698333333333,948,"No","all_QUD","trial_2",174,61,"13","some.wav","allQUD",6.85435450225502,948
"996",14054,9.77698333333333,884,"No","all_QUD","trial_2",174,71,"13","some.wav","allQUD",6.78445706263764,884
"997",14064,9.77698333333333,1137,"No","all_QUD","trial_2",174,81,"13","some.wav","allQUD",7.03614849375054,1137
"998",14170,9.53548333333333,2083,"No","all_QUD","trial_1",176,11,"13","some.wav","allQUD",7.64156444126097,2083
"999",14171,9.53548333333333,1607,"No","all_QUD","trial_1",176,12,"13","some.wav","allQUD",7.38212436573751,1607
"1000",14195,9.53548333333333,1421,"No","all_QUD","trial_1",176,36,"13","some.wav","allQUD",7.2591161280971,1421
"1001",14204,9.53548333333333,1533,"No","all_QUD","trial_1",176,45,"13","some.wav","allQUD",7.33498187887181,1533
"1002",14221,9.53548333333333,1482,"No","all_QUD","trial_2",176,62,"13","some.wav","allQUD",7.30114780585603,1482
"1003",14222,9.53548333333333,1496,"No","all_QUD","trial_2",176,63,"13","some.wav","allQUD",7.31055015853442,1496
"1004",14229,9.53548333333333,1820,"No","all_QUD","trial_2",176,70,"13","some.wav","allQUD",7.50659178007084,1820
"1005",14241,9.53548333333333,1550,"No","all_QUD","trial_2",176,82,"13","some.wav","allQUD",7.34601020991329,1550
"1006",14420,24.5446833333333,1432,"No","all_QUD","trial_1",179,21,"13","some.wav","allQUD",7.26682734752059,1432
"1007",14424,24.5446833333333,1198,"No","all_QUD","trial_1",179,25,"13","some.wav","allQUD",7.08840877867539,1198
"1008",14432,24.5446833333333,1132,"No","all_QUD","trial_1",179,33,"13","some.wav","allQUD",7.03174125876313,1132
"1009",14442,24.5446833333333,1185,"No","all_QUD","trial_1",179,43,"13","some.wav","allQUD",7.07749805356923,1185
"1010",14448,24.5446833333333,940,"No","all_QUD","trial_2",179,49,"13","some.wav","allQUD",6.84587987526405,940
"1011",14450,24.5446833333333,1589,"No","all_QUD","trial_2",179,51,"13","some.wav","allQUD",7.37086016653672,1589
"1012",14471,24.5446833333333,1920,"Yes","all_QUD","trial_2",179,72,"13","some.wav","allQUD",7.56008046502183,1920
"1013",14472,24.5446833333333,1176,"Yes","all_QUD","trial_2",179,73,"13","some.wav","allQUD",7.06987412845857,1176
"1014",14574,9.68865,2492,"No","all_QUD","trial_1",181,13,"13","some.wav","allQUD",7.82084087990734,2492
"1015",14586,9.68865,2492,"No","all_QUD","trial_1",181,25,"13","some.wav","allQUD",7.82084087990734,2492
"1016",14602,9.68865,1844,"Yes","all_QUD","trial_1",181,41,"13","some.wav","allQUD",7.51969240411654,1844
"1017",14603,9.68865,1696,"No","all_QUD","trial_1",181,42,"13","some.wav","allQUD",7.43602781635185,1696
"1018",14611,9.68865,1692,"Yes","all_QUD","trial_2",181,50,"13","some.wav","allQUD",7.43366654016617,1692
"1019",14626,9.68865,1558,"Yes","all_QUD","trial_2",181,65,"13","some.wav","allQUD",7.35115822643069,1558
"1020",14631,9.68865,1570,"Yes","all_QUD","trial_2",181,70,"13","some.wav","allQUD",7.35883089834235,1570
"1021",14632,9.68865,1346,"Yes","all_QUD","trial_2",181,71,"13","some.wav","allQUD",7.20489251020467,1346
"1022",14655,9.93463333333333,2008,"Yes","all_QUD","trial_1",182,14,"13","some.wav","allQUD",7.60489448081162,2008
"1023",14666,9.93463333333333,1513,"Yes","all_QUD","trial_1",182,25,"13","some.wav","allQUD",7.32184971378836,1513
"1024",14684,9.93463333333333,1198,"Yes","all_QUD","trial_1",182,43,"13","some.wav","allQUD",7.08840877867539,1198
"1025",14685,9.93463333333333,1064,"Yes","all_QUD","trial_1",182,44,"13","some.wav","allQUD",6.96979066990159,1064
"1026",14694,9.93463333333333,1001,"Yes","all_QUD","trial_2",182,53,"13","some.wav","allQUD",6.90875477931522,1001
"1027",14706,9.93463333333333,1394,"Yes","all_QUD","trial_2",182,65,"13","some.wav","allQUD",7.23993259132047,1394
"1028",14707,9.93463333333333,951,"Yes","all_QUD","trial_2",182,66,"13","some.wav","allQUD",6.85751406254539,951
"1029",14709,9.93463333333333,1161,"Yes","all_QUD","trial_2",182,68,"13","some.wav","allQUD",7.05703698169789,1161
"1030",14733,13.5620833333333,2778,"No","all_QUD","trial_1",183,12,"13","some.wav","allQUD",7.92948652331429,2778
"1031",14753,13.5620833333333,1637,"Yes","all_QUD","trial_1",183,32,"13","some.wav","allQUD",7.40062057737113,1637
"1032",14765,13.5620833333333,1677,"No","all_QUD","trial_1",183,44,"13","some.wav","allQUD",7.42476176182321,1677
"1033",14771,13.5620833333333,1560,"No","all_QUD","trial_2",183,50,"13","some.wav","allQUD",7.35244110024358,1560
"1034",14774,13.5620833333333,1603,"No","all_QUD","trial_2",183,53,"13","some.wav","allQUD",7.37963215260955,1603
"1035",14796,13.5620833333333,1814,"Yes","all_QUD","trial_2",183,75,"13","some.wav","allQUD",7.50328963067508,1814
"1036",14799,13.5620833333333,1870,"No","all_QUD","trial_2",183,78,"13","some.wav","allQUD",7.53369370984863,1870
"1037",14814,10.2636166666667,1790,"Yes","all_QUD","trial_1",184,13,"13","some.wav","allQUD",7.4899708988348,1790
"1038",14817,10.2636166666667,1585,"Yes","all_QUD","trial_1",184,16,"13","some.wav","allQUD",7.36833968631138,1585
"1039",14834,10.2636166666667,1404,"Yes","all_QUD","trial_1",184,33,"13","some.wav","allQUD",7.24708058458576,1404
"1040",14844,10.2636166666667,1267,"Yes","all_QUD","trial_1",184,43,"13","some.wav","allQUD",7.14440718032114,1267
"1041",14858,10.2636166666667,1324,"Yes","all_QUD","trial_2",184,57,"13","some.wav","allQUD",7.18841273649695,1324
"1042",14862,10.2636166666667,1130,"Yes","all_QUD","trial_2",184,61,"13","some.wav","allQUD",7.02997291170639,1130
"1043",14868,10.2636166666667,1206,"Yes","all_QUD","trial_2",184,67,"13","some.wav","allQUD",7.09506437728713,1206
"1044",14882,10.2636166666667,1320,"Yes","all_QUD","trial_2",184,81,"13","some.wav","allQUD",7.18538701558042,1320
"1045",14903,9.4583,1433,"Yes","all_QUD","trial_1",185,22,"13","some.wav","allQUD",7.26752542782817,1433
"1046",14919,9.4583,1363,"Yes","all_QUD","trial_1",185,38,"13","some.wav","allQUD",7.21744343169653,1363
"1047",14923,9.4583,1570,"Yes","all_QUD","trial_1",185,42,"13","some.wav","allQUD",7.35883089834235,1570
"1048",14937,9.4583,1160,"Yes","all_QUD","trial_2",185,56,"13","some.wav","allQUD",7.05617528410041,1160
"1049",14939,9.4583,1226,"Yes","all_QUD","trial_2",185,58,"13","some.wav","allQUD",7.11151211649616,1226
"1050",14974,10.5751333333333,2119,"No","all_QUD","trial_1",186,13,"13","some.wav","allQUD",7.6586995582683,2119
